ST,ID,Rare,MaxUse,SkillStone,Icon,Name,Des,ImpactBy,UpDes,UpType,UpVal,InitVal,SkillP,ReadyRound,Effect,Buff,Dbuff,Name_en,Des_en,UpDes_en
2,61,5,1,1,FX_slash_34+FX_slash_45,{无尽摧毁},"{自身部队},{处于强袭状态},{攻击附加真实伤害}({受攻击属性影响},{真实伤害基数} 25),{持续2回合},{并且} {对2个敌方部队发动攻击}",1.2,{伤害系数},2,0.06,0.6,0.35,0,0,70_0_7_1_1_0_25_0_0_2_0_1+101_0_2_2_1_0.60_0_0_0_0_1_0,0,Endless Destroy,"Own Troop,In An Assaulted State,ATK Adds Real DMG(Affected By ATK Attribute,Real DMG Base 25),Lasting For 2 Rounds,And ATK 2 Enemy Troops",DMG Coefficient
2,81,5,0,0,FX_slash_34+FX_slash_61,{幽影狂骨},"{自身部队},{处于强袭状态},{攻击附加真实伤害}({受攻击属性影响},{真实伤害基数} 22),{持续1回合},{但是},{自身部队},{处于缴械状态},{无法进行普通攻击},{无法净化},{持续1回合},{并且} {对2个敌方部队发动攻击}",1,{伤害系数},2,0.05,0.5,1,0,0,70_0_7_1_1_0_22_0_0_1_0_1+115_0_7_1_1_0_0_0_0_1_0_0+101_0_2_2_1_0.5_0_0_0_0_1_0,0,Ghost Bone,"Own Troop,In An Assaulted State,ATK Adds Real DMG(Affected By ATK Attribute,Real DMG Base 22),Lasting For 1 Round,But,Own Troop,In A Disarmed State,Cannot Launch Normal ATK,Cannot Be purified,Lasting For 1 Round,And ATK 2 Enemy Troops",DMG Coefficient
2,84,5,0,0,FX_slash_62,{暗夜精灵},"{使2个我方部队},{获得离间效果},{造成伤害时将部分敌方士兵收编}({离间系数} 0.6),{并且} {攻击属性提高} 11.4({受防御属性影响}),{持续2回合}",0.4,{技能触发概率},45,0.02,0.2,0.4,0,0,106_0_4_2_1_0.6_0_0_0_2_0_0+9_0_0_2_1_0_11.4_0_0_2_0_1,0,Night Elf,"Make 2 Of our Troops,Gain Blood Sucking Effect,Recruit Some Enemy Soldiers When Causing DMG(Blood Sucking Coefficien 0.6),And ATK Attribute Increased 11.4(Affected By DEF Attribute),Lasting For 2 Rounds",Skill Trigger Probability
2,75,5,0,0,FX_slash_63,{魔羊游戏},"{使3个我方部队},{处于瞬法状态},{发动需要准备的战术技能时},{有几率} {减少1回合准备时间},{持续2回合}",0.5,{效果触发概率},1,0.025,0.25,0.4,0,0,88_0_4_3_0.25_0_0_0_0_2_1_0,0,Sheep Game,"Make 3 Of our Troops,In A Swiftcast State,When Activating The Tactical Skills That Needed To Prepare,A Chance to Reduce Preparation Time By 1 Round,Lasting For 2 Rounds",Effect Trigger Probability
2,83,5,1,1,FX_slash_23,{魔法回路},"{使2个我方部队},{处于瞬法状态},{发动需要准备的战术技能时},{有几率} {减少1回合准备时间},{持续2回合}",0.55,{效果触发概率},1,0.028,0.27,0.35,0,0,88_0_4_2_0.27_0_0_0_0_2_1_0,0,Magic Circuit,"Make 2 Of our Troops,In A Swiftcast State,When Activating The Tactical Skills That Needed To Prepare,A Chance to Reduce Preparation Time By 1 Round,Lasting For 2 Rounds",Effect Trigger Probability
2,114,5,1,1,FX_slash_63,{元素爆发},"{使2个我方部队},{处于超导状态},{发动不需要准备的战术技能时},{有几率} {额外发动1次该战术技能},{持续2回合}",0.4,{效果触发概率},1,0.02,0.2,0.35,0,0,125_0_4_2_0.2_0_0_0_0_2_1_0,0,Elemental Burst,"Make 2 Of our Troops,In A Superconducting State,When Using A Tactical Skill That Does Not Require Preparation,A Chance to Activate The Tactical Skill 1 Additional Time,Lasting For 2 Rounds",Effect Trigger Probability
2,118,5,1,1,FX_slash_56,{雷霆万钧},"{使2个我方部队},{普通攻击时},{有几率} {连击},{持续2回合}",0.6,{效果触发概率},1,0.03,0.3,0.35,0,0,80_0_4_2_0.3_0_0_0_0_2_1_0,0,Force Majeure,"Make 2 Of our Troops,When ATK Normally,A Chance to Combo,Lasting For 2 Rounds",Effect Trigger Probability
2,88,5,0,0,Self_1003,{麋鹿护甲},"{使3个我方部队},{获得1层护盾,可以抵挡1次伤害},{并且} {所有属性提高} 7.4({受防御属性影响}),{持续2回合}",0.4,{技能触发概率},45,0.02,0.2,0.4,0,0,73_0_4_3_1_0_0_1_0_8_0_0+13_0_0_3_1_0_7.4_0_0_2_0_1,0,Elk Armor,"Make 3 Of our Troops,Gain 1 Layer Of Shield, Which Can Block 1 DMG,And Increase All Attributes 7.4(Affected By DEF Attribute),Lasting For 2 Rounds",Skill Trigger Probability
2,68,5,0,0,FX_slash_63,{偶像之音},"{使3个我方部队},{净化由战术技能和追击技能带来的不良效果},{并且} {受到任意攻击时},30% {概率} {闪避},{持续2回合}",0.4,{技能触发概率},45,0.02,0.2,0.4,0,121_0_4_3_1_0_0_0_0_0_0_0,111_0_0_3_0.30_0_0_0_0_2_0_0,0,Idol Voice,"Make 3 Of our Troops,Purify The Harmful Effect Produced By Tactical And Pursuit Skill,And When Receiving Any Normal ATK,30% Probability Dodge,Lasting For 2 Rounds",Skill Trigger Probability
2,93,5,0,0,FX_slash_63,{迷夜},"{使3个我方部队},{造成伤害提高}({受速度属性影响}),{持续2回合}",0.09,{造成伤害提高},5,0.0045,0.045,0.4,0,0,5_0_4_3_1_0.045_0_0_0_2_1_1,0,Lost Night,"Make 3 Of our Troops,DMG Dealt Increased(Affected By Spd Attribute),Lasting For 2 Rounds",DMG Dealt Increased
2,119,5,0,0,FX_slash_55,{防御阵形},"{使3个我方部队},{受到伤害降低}({受防御属性影响}),{持续2回合}",0.09,{受到伤害降低},8,0.0045,0.045,0.4,0,0,8_0_4_3_1_0.045_0_0_0_2_1_1,0,Defense Formation,"Make 3 Of our Troops,DMG Taken Reduced(Affected By DEF Attribute),Lasting For 2 Rounds",DMG Taken Reduced
2,59,5,1,1,FX_slash_22,{清茶},"{使2个我方部队},{造成伤害提高}({受速度属性影响}),{持续2回合}",0.114,{造成伤害提高},5,0.0057,0.057,0.35,0,0,5_0_4_2_1_0.057_0_0_0_2_1_1,0,Green Tea,"Make 2 Of our Troops,DMG Dealt Increased(Affected By Spd Attribute),Lasting For 2 Rounds",DMG Dealt Increased
2,134,5,1,1,FX_slash_55,{食梦},"{使2个我方部队},{受到伤害降低}({受防御属性影响}),{持续2回合}",0.114,{受到伤害降低},8,0.0057,0.057,0.35,0,0,8_0_4_2_1_0.057_0_0_0_2_1_1,0,Dream Eater,"Make 2 Of our Troops,DMG Taken Reduced(Affected By DEF Attribute),Lasting For 2 Rounds",DMG Taken Reduced
2,135,5,1,1,FX_slash_49,{铁索束缚},"{使2个敌方部队},{造成伤害降低}({受破坏属性影响}),{持续2回合}",0.114,{造成伤害降低},6,0.0057,0.057,0.35,0,0,6_0_2_2_1_0.057_0_0_0_2_1_1,0,Rope Restraint,"Make 2 Of Enemy Troops,DMG Dealt Reduced(Affected By DES Attribute),Lasting For 2 Rounds",DMG Dealt Reduced
2,136,5,1,1,FX_slash_44,{幽蓝火焰},"{使2个敌方部队},{受到伤害提高}({受破坏属性影响}),{持续2回合}",0.114,{受到伤害提高},7,0.0057,0.057,0.35,0,0,7_0_2_2_1_0.057_0_0_0_2_1_1,0,Blue Fire,"Make 2 Of Enemy Troops,DMG Taken Increased(Affected By DES Attribute),Lasting For 2 Rounds",DMG Taken Increased
2,122,5,1,1,FX_slash_37,{罪恶审判},"{使2个敌方部队},{受到战术技能伤害提高}({受破坏属性影响}),{持续2回合}",0.114,{受到战术技能伤害提高},37,0.0057,0.057,0.35,0,0,37_0_2_2_1_0.057_0_0_0_2_1_1,0,Sin Judgment,"Make 2 Of Enemy Troops,Tactical Skill DMG Taken Increased(Affected By DES Attribute),Lasting For 2 Rounds",Tactical Skill DMG Taken Increased
2,143,5,1,1,FX_slash_46,{赤炎印记},"{1回合准备时间},{使3个敌方部队},{受到战术技能伤害提高}({受破坏属性影响}),{持续2回合}",0.133,{受到战术技能伤害提高},37,0.0066,0.067,0.45,1,0,37_0_2_3_1_0.067_0_0_0_2_1_1,0,Erythema Imprint,"1 Round  Preparation Time,Make 3 Of Enemy Troops,Tactical Skill DMG Taken Increased(Affected By DES Attribute),Lasting For 2 Rounds",Tactical Skill DMG Taken Increased
2,120,5,1,1,FX_slash_55,{战术盾牌},"{使2个我方部队},{受到战术技能伤害降低}({受防御属性影响}),{持续2回合}",0.114,{受到战术技能伤害降低},38,0.0057,0.057,0.35,0,0,38_0_4_2_1_0.057_0_0_0_2_1_1,0,Tactical Shield,"Make 2 Of our Troops,Reduce Tactical Skill DMG received(Affected By DEF Attribute),Lasting For 2 Rounds",Reduce Tactical Skill DMG received
2,121,5,1,1,FX_slash_55,{追击盾牌},"{使2个我方部队},{受到追击技能伤害降低}({受防御属性影响}),{持续2回合}",0.114,{受到追击技能伤害降低},40,0.0057,0.057,0.35,0,0,40_0_4_2_1_0.057_0_0_0_2_1_1,0,Chase Shield,"Make 2 Of our Troops,Pursuit Skill DMG Taken Reduced(Affected By DEF Attribute),Lasting For 2 Rounds",Pursuit Skill DMG Taken Reduced
2,124,5,1,1,FX_slash_31,{魔笛},"{使2个敌方部队},{处于缴械状态},{无法进行普通攻击},{持续2回合}",0.35,{技能触发概率},45,0.017,0.18,0.35,0,0,115_0_2_2_1_0_0_0_0_2_0_0,0,Magic Flute,"Make 2 Of Enemy Troops,In A Disarmed State,Cannot Launch Normal ATK,Lasting For 2 Rounds",Skill Trigger Probability
2,99,5,1,1,FX_slash_31,{沉默之茧},"{使2个敌方部队},{处于沉默状态},{无法发动战术技能},{持续2回合}",0.35,{技能触发概率},45,0.017,0.18,0.35,0,0,116_0_2_2_1_0_0_0_0_2_0_0,0,Cocoon Silence,"Make 2 Of Enemy Troops,In A Silenced State,Cannot Launch Tactical Skills,Lasting For 2 Rounds",Skill Trigger Probability
2,94,5,0,0,FX_slash_18+FX_slash_31,{时空边界},"{使3个敌方部队},{处于沉默状态},{使3个我方部队},{处于缴械状态},{持续1回合},{并且} {使3个我方部队},{恢复士兵}",0.8,{治疗系数},3,0.04,0.4,0.4,0,0,116_0_2_3_1_0_0_0_0_1_0_0+115_0_4_3_1_0_0_0_0_1_0_0+102_0_4_3_1_0.4_0_0_0_0_1_0,0,Chronos Boundary,"Make 3 Of Enemy Troops,In A Silenced State,Make 3 Of our Troops,In A Disarmed State,Lasting For 1 Round,And Make 3 Of our Troops,Restore Soldiers",Healing Coefficient
2,62,5,1,1,FX_slash_59,{梦中曲},"{1回合准备时间},{使2个敌方部队},{处于眩晕状态},{无法行动},{持续2回合}",0.45,{技能触发概率},45,0.0225,0.225,0.45,1,0,114_0_2_2_1_0_0_0_0_2_0_0,0,Song Dream,"1 Round  Preparation Time,Make 2 Of Enemy Troops,In A Stunned State,Unable To Move,Lasting For 2 Rounds",Skill Trigger Probability
2,63,5,1,1,FX_slash_59,{魅惑},"{1回合准备时间},{使2个敌方部队},{处于混乱状态},{进行无差别攻击},{持续2回合}",0.45,{技能触发概率},45,0.0225,0.225,0.45,1,0,117_0_2_2_1_0_0_0_0_2_0_0,0,Charm,"1 Round  Preparation Time,Make 2 Of Enemy Troops,In A Chaos State,Carry Out Undifferentiated ATK,Lasting For 2 Rounds",Skill Trigger Probability
2,74,5,0,0,FX_slash_59,{幻境},"{1回合准备时间},{使2个敌方部队},{处于混乱状态},{进行无差别攻击},{并且} {受到伤害提高} 9.0%({受破坏属性影响}),{持续2回合}",0.5,{技能触发概率},45,0.025,0.25,0.5,1,0,117_0_2_2_1_0_0_0_0_2_0_0+7_0_0_2_1_0.090_0_0_0_2_0_1,0,Dreamland,"1 Round  Preparation Time,Make 2 Of Enemy Troops,In A Chaos State,Carry Out Undifferentiated ATK,And DMG Taken Increased 9.0%(Affected By DES Attribute),Lasting For 2 Rounds",Skill Trigger Probability
2,86,5,0,0,FX_slash_55+FX_slash_59,{梦魇},"{1回合准备时间},{使2个敌方部队},{处于眩晕状态},{无法行动},{并且} {使2个我方部队},{受到伤害降低} 9.0%({受防御属性影响}),{持续2回合}",0.5,{技能触发概率},45,0.025,0.25,0.5,1,0,114_0_2_2_1_0_0_0_0_2_0_0+8_0_4_2_1_0.090_0_0_0_2_0_1,0,Nightmare,"1 Round  Preparation Time,Make 2 Of Enemy Troops,In A Stunned State,Unable To Move,And Make 2 Of our Troops,DMG Taken Reduced 9.0%(Affected By DEF Attribute),Lasting For 2 Rounds",Skill Trigger Probability
2,1001,5,0,0,FX_slash_62+FX_slash_52,{怒反},"{自身部队},{获得离间效果},{造成伤害时将部分敌方士兵收编}({离间系数} 0.6),{持续2回合},{并且} {对3个敌方部队发动攻击}",0.92,{伤害系数},2,0.046,0.46,0.3,0,0,106_0_7_1_1_0.6_0_0_0_2_0_0+101_0_2_3_1_0.46_0_0_0_0_1_0,0,Angry Rebel,"Own Troop,Gain Blood Sucking Effect,Recruit Some Enemy Soldiers When Causing DMG(Blood Sucking Coefficien 0.6),Lasting For 2 Rounds,And ATK 3 Enemy Troops",DMG Coefficient
2,1002,5,0,0,FX_slash_19,{獠牙之威},"{1回合准备时间},{对2个敌方部队发动攻击},{并且使目标敌人} {处于混乱状态},{进行无差别攻击},{持续1回合}",1.87,{伤害系数},2,0.093,0.94,0.3,1,101_0_2_2_1_0.94_0_0_0_0_1_0,117_0_0_2_1_0_0_0_0_1_0_0,0,Might Fangs,"1 Round  Preparation Time,ATK 2 Enemy Troops,And Make The Target Enemy In A Chaos State,Carry Out Undifferentiated ATK,Lasting For 1 Round",DMG Coefficient
2,1003,5,0,0,FX_slash_37,{震地锤},"{1回合准备时间},{对2个敌方部队发动攻击},{并且使目标敌人} {防御属性降低} 11.4%({受破坏属性影响}),{持续2回合}",2.1,{伤害系数},2,0.1,1.1,0.35,1,101_0_2_2_1_1.10_0_0_0_0_1_0,25_0_0_2_1_0.114_0_0_0_2_0_1,0,Vibration Hammer,"1 Round  Preparation Time,ATK 2 Enemy Troops,And Make The Target Enemy DEF Reduced 11.4%(Affected By DES Attribute),Lasting For 2 Rounds",DMG Coefficient
2,1004,5,0,0,FX_slash_17,{净之火},"{对2个敌方部队发动攻击},{并且使目标敌人} {受到伤害提高} 11.4%({受破坏属性影响}),{持续2回合}",1.48,{伤害系数},2,0.074,0.74,0.35,0,101_0_2_2_1_0.74_0_0_0_0_1_0,7_0_0_2_1_0.114_0_0_0_2_0_1,0,Pure Fire,"ATK 2 Enemy Troops,And Make The Target Enemy DMG Taken Increased 11.4%(Affected By DES Attribute),Lasting For 2 Rounds",DMG Coefficient
2,1005,5,0,0,FX_slash_26,{恐吓},"{对2个敌方部队发动攻击},{并且使目标敌人} {造成伤害降低} 11.4%({受破坏属性影响}),{持续2回合}",1.48,{伤害系数},2,0.074,0.74,0.35,0,101_0_2_2_1_0.74_0_0_0_0_1_0,6_0_0_2_1_0.114_0_0_0_2_0_1,0,Skull,"ATK 2 Enemy Troops,And Make The Target Enemy DMG Dealt Reduced 11.4%(Affected By DES Attribute),Lasting For 2 Rounds",DMG Coefficient
2,1006,5,0,0,FX_slash_34+FX_slash_60,{蛇之蛊},"{自身部队},{处于强袭状态},{攻击附加真实伤害}({受攻击属性影响},{真实伤害基数} 30),{持续2回合},{并且} {对1个敌方部队},{发动2～4次攻击}",0.8,{伤害系数},2,0.04,0.4,0.4,0,0,70_0_7_1_1_0_30_0_0_2_0_1+101_0_2_1_1_0.4_0_0_0_0_1_0+101_0_0_1_1_0.4_0_0_0_0_1_0+101_0_0_1_0.4_0.4_0_0_0_0_1_0+101_0_0_1_0.4_0.4_0_0_0_0_1_0,0,Bewitch Snake,"Own Troop,In An Assaulted State,ATK Adds Real DMG(Affected By ATK Attribute,Real DMG Base 30),Lasting For 2 Rounds,And To 1 Enemy Troop,Launch 2-4 ATK",DMG Coefficient
2,1007,5,0,0,FX_slash_62+FX_slash_51,{八爪刃},"{自身部队},{获得离间效果},{造成伤害时将部分敌方士兵收编}({离间系数} 0.8),{持续2回合},{并且} {对2个敌方部队发动攻击}",1.6,{伤害系数},2,0.08,0.8,0.4,0,0,106_0_7_1_1_0.8_0_0_0_2_0_0+101_0_2_2_1_0.8_0_0_0_0_1_0,0,Octopus Blade,"Own Troop,Gain Blood Sucking Effect,Recruit Some Enemy Soldiers When Causing DMG(Blood Sucking Coefficien 0.8),Lasting For 2 Rounds,And ATK 2 Enemy Troops",DMG Coefficient
2,1008,5,0,0,Self_1003,{翼之盾},"{自身部队},{获得2层护盾,可以抵挡2次伤害},{并且} {处于强袭状态},{攻击附加真实伤害}({受攻击属性影响}),{持续2回合}",40,{真实伤害基数},41,2,20,0.45,0,0,73_0_7_1_1_0_0_2_0_8_0_0+70_0_0_1_1_0_20_0_0_2_1_1,0,Wing Shield,"Own Troop,Gain 2 Layers Of Shield, Which Can Block 2 DMG,And In An Assaulted State,ATK Adds Real DMG(Affected By ATK Attribute),Lasting For 2 Rounds",Real DMG Base
2,1009,5,0,0,FX_slash_37,{流星锤},"{对3个敌方部队发动攻击},{并且使目标敌人} {造成伤害降低} 11.4%({受破坏属性影响}),{持续2回合}",1.3,{伤害系数},2,0.065,0.65,0.45,0,101_0_2_3_1_0.65_0_0_0_0_1_0,6_0_0_3_1_0.114_0_0_0_2_0_1,0,Meteor Hammer,"ATK 3 Enemy Troops,And Make The Target Enemy DMG Dealt Reduced 11.4%(Affected By DES Attribute),Lasting For 2 Rounds",DMG Coefficient
2,1010,5,0,0,FX_slash_50,{万无之域},"{对3个敌方部队发动攻击},{并且使目标敌人} {移除目标由战术技能和追击技能产生的增益效果}",0.92,{伤害系数},2,0.046,0.46,0.3,0,101_0_2_3_1_0.46_0_0_0_0_1_0+122_0_0_3_1_0_0_0_0_0_0_0,0,0,Bleak Realm,"ATK 3 Enemy Troops,And Make The Target Enemy Dissolves The Beneficial Effect Of Tactical And Pursuit Skill",DMG Coefficient
2,1011,5,0,0,FX_slash_48,{獠牙毒液},"{对3个敌方部队发动攻击},{并且使目标敌人} {处于禁疗状态},{无法受到治疗效果},{持续1回合}",0.92,{伤害系数},2,0.046,0.46,0.3,0,101_0_2_3_1_0.46_0_0_0_0_1_0,119_0_0_3_1_0_0_0_0_1_0_0,0,Fangs Venom,"ATK 3 Enemy Troops,And Make The Target Enemy In A Forbidden Treatment State,Cannot Be Healed,Lasting For 1 Round",DMG Coefficient
2,1012,5,0,0,FX_slash_45,{泰坦之力},"{1回合准备时间},{对2个敌方部队发动攻击},{并且使目标敌人} 40%{概率} {处于眩晕状态},{无法行动},{持续2回合}",2.1,{伤害系数},2,0.105,1.05,0.35,1,101_0_2_2_1_1.05_0_0_0_0_1_0,114_0_0_2_0.40_0_0_0_0_2_0_0,0,Titan Power,"1 Round  Preparation Time,ATK 2 Enemy Troops,And Make The Target Enemy 40%Probability In A Stunned State,Unable To Move,Lasting For 2 Rounds",DMG Coefficient
2,1013,5,0,0,FX_slash_11,{爆裂炽风},"{1回合准备时间},{对2个敌方部队发动攻击},{并且使目标敌人} {处于缴械状态},{无法进行普通攻击},{持续2回合}",2.26,{伤害系数},2,0.113,1.13,0.35,1,101_0_2_2_1_1.13_0_0_0_0_1_0,115_0_0_2_1_0_0_0_0_2_0_0,0,Bursting Wind,"1 Round  Preparation Time,ATK 2 Enemy Troops,And Make The Target Enemy In A Disarmed State,Cannot Launch Normal ATK,Lasting For 2 Rounds",DMG Coefficient
2,1014,5,0,0,FX_slash_31,{招灵旗},"{1回合准备时间},{对2个敌方部队发动攻击},{并且使目标敌人} {处于沉默状态},{无法发动战术技能},{持续2回合}",2.26,{伤害系数},2,0.113,1.13,0.35,1,101_0_2_2_1_1.13_0_0_0_0_1_0,116_0_0_2_1_0_0_0_0_2_0_0,0,Soul Flag,"1 Round  Preparation Time,ATK 2 Enemy Troops,And Make The Target Enemy In A Silenced State,Cannot Launch Tactical Skills,Lasting For 2 Rounds",DMG Coefficient
2,1015,5,0,0,FX_slash_62+FX_slash_60,{蛇患},"{自身部队},{获得离间效果},{造成伤害时将部分敌方士兵收编}({离间系数} 0.7),{持续2回合},{并且} {对2个敌方部队},{发动2～4次攻击}",0.55,{伤害系数},2,0.027,0.28,0.4,0,0,106_0_7_1_1_0.7_0_0_0_2_0_0+101_0_2_2_1_0.28_0_0_0_0_1_0+101_0_0_2_1_0.28_0_0_0_0_1_0+101_0_0_2_0.4_0.28_0_0_0_0_1_0+101_0_0_2_0.4_0.28_0_0_0_0_1_0,0,Hidden Snake,"Own Troop,Gain Blood Sucking Effect,Recruit Some Enemy Soldiers When Causing DMG(Blood Sucking Coefficien 0.7),Lasting For 2 Rounds,And To 2 Enemy Troops,Launch 2-4 ATK",DMG Coefficient
2,1016,5,0,0,FX_slash_44,{墨潮},"{对2个敌方部队发动攻击},{并且使目标敌人} {造成伤害降低} 11.4%({受破坏属性影响}),{持续2回合}",1.6,{伤害系数},2,0.08,0.8,0.4,0,101_0_2_2_1_0.8_0_0_0_0_1_0,6_0_0_2_1_0.114_0_0_0_2_0_1,0,Ink Tide,"ATK 2 Enemy Troops,And Make The Target Enemy DMG Dealt Reduced 11.4%(Affected By DES Attribute),Lasting For 2 Rounds",DMG Coefficient
2,1017,5,0,0,FX_slash_51,{羽刃},"{1回合准备时间},{对3个敌方部队},{发动2～4次攻击}",0.72,{伤害系数},2,0.036,0.36,0.45,1,101_0_2_3_1_0.36_0_0_0_0_1_0+101_0_0_3_1_0.36_0_0_0_0_1_0+101_0_0_3_0.4_0.36_0_0_0_0_1_0+101_0_0_3_0.4_0.36_0_0_0_0_1_0,0,0,Feather Blade,"1 Round  Preparation Time,To 3 Enemy Troops,Launch 2-4 ATK",DMG Coefficient
2,1018,5,0,0,FX_slash_18+FX_slash_37,{震山锤},"{1回合准备时间},{自身部队},{恢复兵力}({治疗系数} 2.4),{对3个敌方部队发动攻击},{并且使目标敌人} {防御属性降低} 11.4%({受破坏属性影响}),{持续2回合}",1.87,{伤害系数},2,0.093,0.94,0.45,1,102_0_7_1_1_2.4_0_0_0_0_0_0+101_0_2_3_1_0.94_0_0_0_0_1_0,25_0_2_3_1_0.114_0_0_0_2_0_1,0,Mountain Hammer,"1 Round  Preparation Time,Own Troop,Restore Life(Healing Coefficient 2.4),ATK 3 Enemy Troops,And Make The Target Enemy DEF Reduced 11.4%(Affected By DES Attribute),Lasting For 2 Rounds",DMG Coefficient
2,1019,5,0,0,FX_slash_17,{龙息},"{对3个敌方部队发动攻击},{并且使目标敌人},{在每回合行动前},{受到燃烧伤害}({伤害系数} 1.5),{持续3回合},{若目标已有燃烧效果},{则立即引爆敌人造成伤害}({伤害系数} 2.2)",2,{伤害系数},2,0.1,1,0.5,0,101_0_2_3_1_1_0_0_0_0_1_0,108_0_0_3_1_1.5_0_0_0_3_0_0+72_0_0_3_1_2.2_0_0_0_0_0_0,0,Dragon Breath,"ATK 3 Enemy Troops,And Make The Target Enemy,Before Each Round,Burning DMG Taken(DMG Coefficient 1.5),Lasting For 3 Rounds,If The Target Has Burning Effect,Immediately detonates the enemy to cause damage(DMG Coefficient 2.2)",DMG Coefficient
2,1020,5,0,0,FX_slash_34,{逆鳞},"{自身部队},{造成伤害提高}({受速度属性影响}),{并且} {在每回合行动前},{恢复兵力}({治疗系数} 1.52),{持续3回合}",0.114,{造成伤害提高},5,0.0057,0.057,0.5,0,0,5_0_7_1_1_0.057_0_0_0_3_1_1+107_0_7_1_1_1.52_0_0_0_3_0_0,0,Forbidden,"Own Troop,DMG Dealt Increased(Affected By Spd Attribute),And Before Each Round,Restore Life(Healing Coefficient 1.52),Lasting For 3 Rounds",DMG Dealt Increased
2,1021,5,0,0,FX_slash_18+FX_slash_45,{龙吟},"{自身部队},{净化由战术技能和追击技能带来的不良效果},{并且} {对3个敌方部队发动攻击},{并且使目标敌人} {移除目标由战术技能和追击技能产生的增益效果}",2,{伤害系数},2,0.1,1,0.5,0,121_0_7_1_1_0_0_0_0_0_0_0+101_0_2_3_1_1_0_0_0_0_1_0+122_0_0_3_1_0_0_0_0_0_0_0,0,0,Dragon Chant,"Own Troop,Purify The Harmful Effect Produced By Tactical And Pursuit Skill,And ATK 3 Enemy Troops,And Make The Target Enemy Dissolves The Beneficial Effect Of Tactical And Pursuit Skill",DMG Coefficient
2,1022,5,0,0,FX_slash_18,{枝繁叶茂},"{使2个我方部队},{战术技能伤害提高}({受速度属性影响}),{并且} {在每回合行动前},{恢复兵力}({治疗系数} 1.00),{持续1回合}",0.15,{战术技能伤害提高},31,0.0075,0.075,0.35,0,0,31_0_4_2_1_0.075_0_0_0_1_1_1+107_0_0_2_1_1.0_0_0_0_1_0_0,0,Luxuriant Branches,"Make 2 Of our Troops,Tactical Skill DMG Dealt Increased(Affected By Spd Attribute),And Before Each Round,Restore Life(Healing Coefficient 1.00),Lasting For 1 Round",Tactical Skill DMG Dealt Increased
2,1023,5,0,0,FX_slash_29,{绿辉},"{1回合准备时间},{对2个敌方部队发动攻击},{并且使目标敌人},{受到战术技能伤害提高} 11.4%({受破坏属性影响}),{持续2回合}",1.87,{伤害系数},2,0.093,0.94,0.4,1,0,101_0_2_2_1_0.94_0_0_0_1_1_0+37_0_0_2_1_0.114_0_0_0_2_0_1,0,Green Glow,"1 Round  Preparation Time,ATK 2 Enemy Troops,And Make The Target Enemy,Tactical Skill DMG Taken Increased 11.4%(Affected By DES Attribute),Lasting For 2 Rounds",DMG Coefficient
2,1024,5,0,0,FX_slash_15,{寒袭},"{对2个敌方部队发动攻击},{并且使目标敌人} {处于沉默状态},{无法发动战术技能},{持续1回合}",1.48,{伤害系数},2,0.074,0.74,0.35,0,0,101_0_2_2_1_0.74_0_0_0_1_1_0+116_0_0_2_1_0_0_0_0_1_0_0,0,Cold Attack,"ATK 2 Enemy Troops,And Make The Target Enemy In A Silenced State,Cannot Launch Tactical Skills,Lasting For 1 Round",DMG Coefficient
2,1025,5,0,0,FX_slash_15,{寒影},"{1回合准备时间},{对2个敌方部队发动攻击},{并且使目标敌人} {处于缴械状态},{无法进行普通攻击},{持续2回合}",1.87,{伤害系数},2,0.093,0.94,0.4,1,0,101_0_2_2_1_0.94_0_0_0_0_1_0+115_0_0_2_1_0_0_0_0_2_0_0,0,Cold Shadow,"1 Round  Preparation Time,ATK 2 Enemy Troops,And Make The Target Enemy In A Disarmed State,Cannot Launch Normal ATK,Lasting For 2 Rounds",DMG Coefficient
2,1026,5,0,0,FX_slash_9,{魂焰},"{1回合准备时间},{对2个敌方部队发动攻击},{并且使目标敌人} {造成伤害降低} 11.4%({受破坏属性影响}),{持续2回合}",1.87,{伤害系数},2,0.093,0.94,0.4,1,0,101_0_2_2_1_0.94_0_0_0_0_1_0+6_0_0_2_1_0.114_0_0_0_2_0_1,0,Soul Flame,"1 Round  Preparation Time,ATK 2 Enemy Troops,And Make The Target Enemy DMG Dealt Reduced 11.4%(Affected By DES Attribute),Lasting For 2 Rounds",DMG Coefficient
2,1027,5,0,0,FX_slash_30,{灭域},"{对2个敌方部队发动攻击},{并且使目标敌人} {处于缴械状态},{无法进行普通攻击},{持续1回合}",1.48,{伤害系数},2,0.074,0.74,0.35,0,0,101_0_2_2_1_0.74_0_0_0_0_1_0+115_0_0_2_1_0_0_0_0_1_0_0,0,Destroy Domain,"ATK 2 Enemy Troops,And Make The Target Enemy In A Disarmed State,Cannot Launch Normal ATK,Lasting For 1 Round",DMG Coefficient
