id,icon,name,rare,type,use_type,gotoPanel,PosType,Effect,Value,timeinfo,des,name_en,des_en,timeinfo_en
1078,m_1078,{沙漠探险} {宝箱},5,1,2,0,0,0,0,1_288_300+2_30000_400+3_15_1000+1105_30_1000+1210_1_400+1093_1_330+1097_1_50,{使用后随机获得}：{红宝石}、{金币}、{加速点}、{资源}、{圣物召唤卷}、{时装图纸}、{建筑图纸},Desert Expedition Chest,Randomly Get After Use：Gems、Gold Coin、Speedup Points、Resources、Relic Summon Scroll、Fashion Drawings、Building Drawings,
1079,m_1079,{海岛币},3,1,5,MarketPanel_13,0,0,0,0,{用途}：{商店购物},Island Coin,Application：Shopping Store,
1080,m_1080,{红宝石} {福袋},5,1,2,0,0,0,0,0,"{使用后随机获得}：{红宝石}
{概率}：60%，{红宝石} x88
{概率}：25%，{红宝石} x188
{概率}：10%，{红宝石} x388
{概率}：4.8%，{红宝石} x888 
{概率}：0.2%，{红宝石} x8888",Gems Lucky Bag,"Randomly Get After Use：Gems
Probability：60%，Gems x88
Probability：25%，Gems x188
Probability：10%，Gems x388
Probability：4.8%，Gems x888 
Probability：0.2%，Gems x8888",
1081,m_1081,{全服首次通关红包}-I,3,1,1,0,0,0,0,1_100_300+2_10000_400+3_5_1000+1105_10_1000+1205_1_200,{神魔试炼} {全服首次通关红包}-I,Server First Clearance Red Envelope-I,Divine Demon Trial Server First Clearance Red Envelope-I,
1082,m_1081,{全服首次通关红包}-II,3,1,1,0,0,0,0,1_100_300+2_10000_400+3_5_1000+1105_10_1000+1205_1_200,{神魔试炼} {全服首次通关红包}-II,Server First Clearance Red Envelope-II,Divine Demon Trial Server First Clearance Red Envelope-II,
1083,m_1081,{全服首次通关红包}-III,3,1,1,0,0,0,0,1_100_300+2_10000_400+3_5_1000+1105_10_1000+1205_1_200,{神魔试炼} {全服首次通关红包}-III,Server First Clearance Red Envelope-III,Divine Demon Trial Server First Clearance Red Envelope-III,
1084,m_1081,{全服首次通关红包}-IV,4,1,1,0,0,0,0,1_188_300+2_20000_400+3_10_1000+1105_20_1000+1205_1_300,{神魔试炼} {全服首次通关红包}-IV,Server First Clearance Red Envelope-IV,Divine Demon Trial Server First Clearance Red Envelope-IV,
1085,m_1081,{全服首次通关红包}-V,4,1,1,0,0,0,0,1_188_300+2_20000_400+3_10_1000+1105_20_1000+1205_1_300,{神魔试炼} {全服首次通关红包}-V,Server First Clearance Red Envelope-V,Divine Demon Trial Server First Clearance Red Envelope-V,
1086,m_1081,{全服首次通关红包}-VI,4,1,1,0,0,0,0,1_188_300+2_20000_400+3_10_1000+1105_20_1000+1205_1_300,{神魔试炼} {全服首次通关红包}-VI,Server First Clearance Red Envelope-VI,Divine Demon Trial Server First Clearance Red Envelope-VI,
1087,m_1081,{全服首次通关红包}-VII,5,1,1,0,0,0,0,1_288_300+2_30000_400+3_15_1000+1105_30_1000+1205_1_400,{神魔试炼} {全服首次通关红包}-VII,Server First Clearance Red Envelope-VII,Divine Demon Trial Server First Clearance Red Envelope-VII,
1088,m_1081,{全服首次通关红包}-VIII,5,1,1,0,0,0,0,1_288_300+2_30000_400+3_15_1000+1105_30_1000+1205_1_400,{神魔试炼} {全服首次通关红包}-VIII,Server First Clearance Red Envelope-VIII,Divine Demon Trial Server First Clearance Red Envelope-VIII,
1089,m_1081,{全服首次通关红包}-IX,6,1,1,0,0,0,0,1_388_300+2_40000_400+3_20_1000+1105_40_1000+1210_1_500,{神魔试炼} {全服首次通关红包}-IX,Server First Clearance Red Envelope-IX,Divine Demon Trial Server First Clearance Red Envelope-IX,
1090,m_1081,{全服首次通关红包}-X,6,1,1,0,0,0,0,1_388_300+2_40000_400+3_20_1000+1105_40_1000+1210_1_500,{神魔试炼} {全服首次通关红包}-X,Server First Clearance Red Envelope-X,Divine Demon Trial Server First Clearance Red Envelope-X,
1091,m_1091,{装饰建筑} {图纸包}(R3),3,1,2,0,0,0,0,0,{使用后随机获得}：{建筑图纸}(3★),Decorative Building Drawing Packs(R3),Randomly Get After Use：Building Drawings(3★),
1092,m_1091,{装饰建筑} {图纸包}(R4),4,1,2,0,0,0,0,0,{使用后随机获得}：{建筑图纸}(3★~4★),Decorative Building Drawing Packs(R4),Randomly Get After Use：Building Drawings(3★~4★),
1093,m_1091,{装饰建筑} {图纸包}(R5),5,1,2,0,0,0,0,0,{使用后随机获得}：{建筑图纸}(3★~5★),Decorative Building Drawing Packs(R5),Randomly Get After Use：Building Drawings(3★~5★),
1094,m_1091,{装饰建筑} {图纸包}(R6),6,1,2,0,0,0,0,0,{使用后随机获得}：{建筑图纸}(3★~6★),Decorative Building Drawing Packs(R6),Randomly Get After Use：Building Drawings(3★~6★),
1095,m_1095,{领主时装} {图纸包}(R3),3,1,2,0,0,0,0,0,{使用后随机获得}：{时装图纸}(1★~3★),Lord Fashion Drawing Packs(R3),Randomly Get After Use：Fashion Drawings(1★~3★),
1096,m_1095,{领主时装} {图纸包}(R4),4,1,2,0,0,0,0,0,{使用后随机获得}：{时装图纸}(1★~4★),Lord Fashion Drawing Packs(R4),Randomly Get After Use：Fashion Drawings(1★~4★),
1097,m_1095,{领主时装} {图纸包}(R5),5,1,2,0,0,0,0,0,{使用后随机获得}：{时装图纸}(2★~5★),Lord Fashion Drawing Packs(R5),Randomly Get After Use：Fashion Drawings(2★~5★),
1098,m_1095,{领主时装} {图纸包}(R6),6,1,2,0,0,0,0,0,{使用后随机获得}：{时装图纸}(2★~6★),Lord Fashion Drawing Packs(R6),Randomly Get After Use：Fashion Drawings(2★~6★),
1099,m_1099,{自选包}-A,3,1,4,0,0,0,0,0,"{使用后可自行选择以下道具中的1个}
1.{加速点} x50
2.{资源补给箱}({自定义}) x10
3.{技能经验} x50
4.{英雄经验书}(III) x50",Optional Packages-A,"After use, select 1 prop from the following
1.Speedup Points x50
2.Resource Supply(Customize) x10
3.Skill Exp x50
4.Hero Exp Book(III) x50",
1100,m_1099,{自选包}-B,4,1,4,0,0,0,0,0,"{使用后可自行选择以下道具中的1个}
1.{体力药剂}({大型}) x1
2.{遗迹之证} x6
3.{原始之证} x6
4.{修炼令牌} x3
5.{次元之石} x3",Optional Packages-B,"After use, select 1 prop from the following
1.Vit Potion(L) x1
2.Relic Certificate x6
3.Primordial Certificate x6
4.Training Token x3
5.Dimensional Stone x3",
1101,m_1099,{自选包}-C,5,1,4,0,0,0,0,0,"{使用后可自行选择以下道具中的1个}
1.{万能进阶卡}-{碎片} x2
2.{突破卡}-{碎片} x3
3.{万能宝鉴卡}-{碎片} 3",Optional Packages-C,"After use, select 1 prop from the following
1.Universal Advanced Card-Fragment x2
2.Breakthrough Card-Fragment x3
3.Universal Codex Card-Fragment 3",
1104,m_1105,{资源补给箱}({小型}),1,1,2,0,0,0,0,0,"{使用后获得}：
{粮食} x100
{木材} x100
{石料} x100
{铁锭} x50",Resource Supply(S),"After Use Get：
Food x100
Wood x100
Stone x100
Iron x50",
1105,m_1105,{资源补给箱}({中型}),2,1,2,0,0,0,0,0,"{使用后获得}：
{粮食} x500
{木材} x500
{石料} x500
{铁锭} x250",Resource Supply(M),"After Use Get：
Food x500
Wood x500
Stone x500
Iron x250",
1110,m_1110,{资源补给箱}({大型}),3,1,2,0,0,0,0,0,"{使用后获得}：
{粮食} x2,500
{木材} x2,500
{石料} x2,500
{铁锭} x1,250",Resource Supply(L),"After Use Get：
Food x2,500
Wood x2,500
Stone x2,500
Iron x1,250",
1114,m_1115,{资源补给箱}({自定义}),2,1,4,0,0,0,0,0,"{使用后可自行选择}：
{粮食} x2,000 {或者}
{木材} x2,000 {或者}
{石料} x2,000 {或者}
{铁锭} x1,000",Resource Supply(Customize),"Selectable After Use：
Food x2,000 Or
Wood x2,000 Or
Stone x2,000 Or
Iron x1,000",
1115,m_1115,{资源补给箱}({自定义}),3,1,4,0,0,0,0,0,"{使用后可自行选择}：
{粮食} x10,000 {或者}
{木材} x10,000 {或者}
{石料} x10,000 {或者}
{铁锭} x5,000",Resource Supply(Customize),"Selectable After Use：
Food x10,000 Or
Wood x10,000 Or
Stone x10,000 Or
Iron x5,000",
1116,m_50000,{符文}-{碎片},3,1,0,0,0,0,0,0,{用途}：{升级} {符文},Runes-Fragment,Application：Upgrade Runes,
1117,m_50004,4★{符文}({随机}),4,1,2,0,0,0,0,0,{使用后随机获得}：4★{符文},4★Runes(Random),Randomly Get After Use：4★Runes,
1118,m_50005,5★{符文}({随机}),5,1,2,0,0,0,0,0,{使用后随机获得}：5★{符文},5★Runes(Random),Randomly Get After Use：5★Runes,
1119,m_50006,5★{符文}({自定义}),5,1,4,0,0,0,0,0,{使用后获得}：{自定义} 5★{符文},5★Runes(Customize),After Use Get：Customize 5★Runes,
1120,m_1120,{体力药剂}({小型}),3,1,2,0,0,0,0,0,{使用后获得}：{体力} +500,Vit Potion(S),After Use Get：Vit +500,
1121,m_1121,{体力药剂}({大型}),4,1,2,0,0,0,0,0,"{使用后获得}：{体力} +1,000",Vit Potion(L),"After Use Get：Vit +1,000",
1123,m_1123,{月季花},4,1,5,0,0,0,0,0,{用途}：{兑换物品},Chinese Rose,Application：Exchange Item,
1124,m_1124,{勇气凭证},4,1,5,MarketPanel_6,0,0,0,0,{用途}：{兑换物品},Courage Voucher,Application：Exchange Item,
1125,m_1125,{遗迹之证},4,1,5,PVEPanel,0,0,0,0,{用途}：{进入} {遗迹副本},Relic Certificate,Application：Enter Ruins Dungeon,
1126,m_1126,{原始之证},4,1,5,NewWorldMapPanel,0,0,0,0,{用途}：{挑战} {原始大陆} BOSS,Primordial Certificate,Application：Challenge Primordial Continent BOSS,
1130,m_1130,{修炼令牌},4,1,1,0,0,0,0,0,{用途}：{修炼洞穴} {挑战次数}+1,Training Token,Application：Training Cave Challenge Times+1,
1135,m_1135,{次元之石},4,1,1,0,0,0,0,0,{用途}：{次元之地} {挑战次数}+1,Dimensional Stone,Application：Dimensional Land Challenge Times+1,
1136,m_1136,{沙漠探险} {星星},4,1,5,SceneChangePanel_6,0,0,0,0,{用途}：{兑换物品},Desert Expedition Star,Application：Exchange Item,
1137,m_1137,{骰子},3,1,5,SceneChangePanel_6,0,0,0,0,{用途}：{沙漠探险},Dice,Application：Desert Expedition,
1138,m_1138,{金骰子},5,1,5,SceneChangePanel_6,0,0,0,0,{用途}：{沙漠探险},Golden Dice,Application：Desert Expedition,
1140,m_1141,{初心者} {礼包},4,1,1,0,0,0,0,5039_1+60001_1+60002_1+60003_1+60004_1+60005_1,"{使用后获得}：{英雄}-{拉法叶} x1
1.{技能}-{剑破} x1
2.{技能}-{蔷薇刃} x1
3.{技能}-{复苏} x1
4.{技能}-{空之境} x1
5.{技能}-{浊流} x1
({若已有该技能则转化为技能经验})",Beginner Packs,"After Use Get：Hero-Lafayette x1
1.Skill-Sword Break x1
2.Skill-Rose Blade x1
3.Skill-Anabiosis x1
4.Skill-Skyland x1
5.Skill-Turbid Current x1
(If the skill is already owned, converts it to skill EXP)",
1141,m_1141,{成长宝箱}-1,5,1,1,0,0,0,0,1200_10+1403_100+4_100+6501_1+6502_1+6503_1+1371_250+1621_250+1630_2,"{使用后获得}：
1.{英雄召唤卷}({新人}) x10
2.{英雄经验书}(III) x100
3.{技能经验} x100
4.{初心者} {领主时装} {图纸包}
5.{特产} {补给箱}({1阶}) x250",Growth Chest-1,"After Use Get：
1.Hero Summon Scroll(Newb) x10
2.Hero Exp Book(III) x100
3.Skill Exp x100
4.Beginner Lord Fashion Drawing Packs
5.Specialty Supply(T1) x250",
1142,m_1141,{成长宝箱}-2,5,1,1,0,0,0,0,"1200_10+1403_150+4_150+1121_2+1125_10
+3_50+1110_20","{使用后获得}：
1.{英雄召唤卷}({新人}) x10
2.{英雄经验书}(III) x150
3.{技能经验} x150
4.{体力药剂}({大型}) x2
5.{遗迹之证} x10",Growth Chest-2,"After Use Get：
1.Hero Summon Scroll(Newb) x10
2.Hero Exp Book(III) x150
3.Skill Exp x150
4.Vit Potion(L) x2
5.Relic Certificate x10",
1143,m_1141,{成长宝箱}-3,5,1,1,0,0,0,0,1200_10+1403_200+4_200+1121_2+1125_10+3_75+1110_30+4004_10+4005_10,"{使用后获得}：
1.{英雄召唤卷}({新人}) x10
2.{英雄经验书}(III) x200
3.{技能经验} x200
4.{体力药剂}({大型}) x2
5.{遗迹之证} x10",Growth Chest-3,"After Use Get：
1.Hero Summon Scroll(Newb) x10
2.Hero Exp Book(III) x200
3.Skill Exp x200
4.Vit Potion(L) x2
5.Relic Certificate x10",
1144,m_1141,{成长宝箱}-4,5,1,1,0,0,0,0,1200_10+1403_250+4_250+6504_1+6505_1+6506_1+1372_250+1622_250,"{使用后获得}：
1.{英雄召唤卷}({新人}) x10
2.{英雄经验书}(III) x250
3.{技能经验} x250
4.{侍者} {领主时装} {图纸包}
5.{特产} {补给箱}({2阶}) x250",Growth Chest-4,"After Use Get：
1.Hero Summon Scroll(Newb) x10
2.Hero Exp Book(III) x250
3.Skill Exp x250
4.Attendant Lord Fashion Drawing Packs
5.Specialty Supply(T2) x250",
1145,m_1141,{成长宝箱}-5,5,1,1,0,0,0,0,1200_10+1403_300+4_300+1121_2+1125_10+3_100+1110_40+4001_5+4002_5,"{使用后获得}：
1.{英雄召唤卷}({新人}) x10
2.{英雄经验书}(III) x300
3.{技能经验} x300
4.{体力药剂}({大型}) x2
5.{遗迹之证} x10",Growth Chest-5,"After Use Get：
1.Hero Summon Scroll(Newb) x10
2.Hero Exp Book(III) x300
3.Skill Exp x300
4.Vit Potion(L) x2
5.Relic Certificate x10",
1146,m_1141,{成长宝箱}-6,5,1,1,0,0,0,0,1200_10+1403_350+4_350+1121_2+1125_10+3_125+1110_50+4016_1+4017_1,"{使用后获得}：
1.{英雄召唤卷}({新人}) x10
2.{英雄经验书}(III) x350
3.{技能经验} x350
4.{体力药剂}({大型}) x2
5.{遗迹之证} x10",Growth Chest-6,"After Use Get：
1.Hero Summon Scroll(Newb) x10
2.Hero Exp Book(III) x350
3.Skill Exp x350
4.Vit Potion(L) x2
5.Relic Certificate x10",
1147,m_1141,{成长宝箱}-7,5,1,1,0,0,0,0,1230_1+1403_400+4_400+6510_1+6511_1+6512_1+1373_250+1623_250,"{使用后获得}：
1.{自定义} 5★{英雄}
2.{英雄经验书}(III) x400
3.{技能经验} x400
4.{荣耀统治} {领主时装} {图纸包}
5.{特产} {补给箱}({3阶}) x250",Growth Chest-7,"After Use Get：
1.Customize 5★Hero
2.Hero Exp Book(III) x400
3.Skill Exp x400
4.Reign Glory Lord Fashion Drawing Packs
5.Specialty Supply(T3) x250",
1151,m_1151,{星光卡}-{碎片}(T3),3,1,3,0,3,0,20,{星光卡},"{用途}：{合成} {自定义} T3 {星光卡}
{需要数量}：20
{提示}：{建造【神殿】建筑后可使用星光卡}",Starlight Card-Fragment(T3),"Application：Combine Customize T3 Starlight Card
Required Quantity：20
Tips：Starlight Cards can be used after constructing the [Temple] building.",Starlight Card
1152,m_1152,{星光卡}-{碎片}(T4),4,1,3,0,3,0,30,{星光卡},"{用途}：{合成} {自定义} T4 {星光卡}
{需要数量}：30
{提示}：{建造【神殿】建筑后可使用星光卡}",Starlight Card-Fragment(T4),"Application：Combine Customize T4 Starlight Card
Required Quantity：30
Tips：Starlight Cards can be used after constructing the [Temple] building.",Starlight Card
1153,m_1153,{星光卡}-{碎片}(T5),5,1,3,0,3,0,40,{星光卡},"{用途}：{合成} {自定义} T5 {星光卡}
{需要数量}：40
{提示}：{建造【神殿】建筑后可使用星光卡}",Starlight Card-Fragment(T5),"Application：Combine Customize T5 Starlight Card
Required Quantity：40
Tips：Starlight Cards can be used after constructing the [Temple] building.",Starlight Card
1154,m_1154,{星光卡}-{碎片}(T6),6,1,3,0,3,0,50,{星光卡},"{用途}：{合成} {自定义} T6 {星光卡}
{需要数量}：50
{提示}：{建造【神殿】建筑后可使用星光卡}",Starlight Card-Fragment(T6),"Application：Combine Customize T6 Starlight Card
Required Quantity：50
Tips：Starlight Cards can be used after constructing the [Temple] building.",Starlight Card
1160,m_1160,{星光卡}(T6)-{自定义},6,1,3,0,0,0,0,0,"{使用后获得}：{自定义} T6 {星光卡}
{提示}：{建造【神殿】建筑后可使用星光卡}",Starlight Card(T6)-Customize,"After Use Get：Customize T6 Starlight Card
Tips：Starlight Cards can be used after constructing the [Temple] building.",
1165,m_1141,{领主时装} {图纸包}({自定义}R5),5,1,3,0,0,0,0,0,{使用后获得}：{自定义} {领主时装} {图纸}(R5),Lord Fashion Drawing Packs(CustomizeR5),After Use Get：Customize Lord Fashion Drawings(R5),
1166,m_1141,{领主时装} {图纸包}({自定义}R6),6,1,3,0,0,0,0,0,{使用后获得}：{自定义} {领主时装} {图纸}(R6),Lord Fashion Drawing Packs(CustomizeR6),After Use Get：Customize Lord Fashion Drawings(R6),
1172,m_1081,{新年红包}-I,3,1,1,0,0,0,0,1_188_300+2_25000_400+3_25_1000+1105_25_1000+1205_1_250+1210_1_250,{使用后随机获得}：{红宝石}、{金币}、{加速点}、{资源}、{英雄召唤卷}、{圣物召唤卷},New Year Red Envelope-I,Randomly Get After Use：Gems、Gold Coin、Speedup Points、Resources、Hero Summon Scroll、Relic Summon Scroll,
1173,m_1081,{新年红包}-II,5,1,1,0,0,0,0,1_388_300+2_50000_400+3_50_1000+1105_50_1000+1205_1_500+1210_1_500,{使用后随机获得}：{红宝石}、{金币}、{加速点}、{资源}、{英雄召唤卷}、{圣物召唤卷},New Year Red Envelope-II,Randomly Get After Use：Gems、Gold Coin、Speedup Points、Resources、Hero Summon Scroll、Relic Summon Scroll,
1181,m_1181,{魔法使} {碎片}(T3),3,1,2,0,0,0,30,{随机},"{用途}：{合成} {魔法使}(T3)({随机})
{需要数量}：30",Magic Messenger Fragment(T3),"Application：Combine Magic Messenger(T3)(Random)
Required Quantity：30",Random
1182,m_1182,{魔法使} {碎片}(T4),4,1,2,0,0,0,40,{随机},"{用途}：{合成} {魔法使}(T4)({随机})
{需要数量}：40",Magic Messenger Fragment(T4),"Application：Combine Magic Messenger(T4)(Random)
Required Quantity：40",Random
1183,m_1183,{魔法使} {碎片}(T5),5,1,2,0,0,0,50,{随机},"{用途}：{合成} {魔法使}(T5)({随机})
{需要数量}：50",Magic Messenger Fragment(T5),"Application：Combine Magic Messenger(T5)(Random)
Required Quantity：50",Random
1184,m_1184,{魔法使} {碎片}(T6),6,1,2,0,0,0,60,{随机},"{用途}：{合成} {魔法使}(T6)({随机})
{需要数量}：60",Magic Messenger Fragment(T6),"Application：Combine Magic Messenger(T6)(Random)
Required Quantity：60",Random
1191,m_1191,{魔法使} {碎片}(T4),4,1,2,0,0,0,40,{自定义},"{用途}：{合成} {魔法使}(T4)({自定义})
{需要数量}：40",Magic Messenger Fragment(T4),"Application：Combine Magic Messenger(T4)(Customize)
Required Quantity：40",Customize
1192,m_1192,{魔法使} {碎片}(T5),5,1,2,0,0,0,50,{自定义},"{用途}：{合成} {魔法使}(T5)({自定义})
{需要数量}：50",Magic Messenger Fragment(T5),"Application：Combine Magic Messenger(T5)(Customize)
Required Quantity：50",Customize
1193,m_1193,{魔法使} {碎片}(T6),6,1,2,0,0,0,60,{自定义},"{用途}：{合成} {魔法使}(T6)({自定义})
{需要数量}：60",Magic Messenger Fragment(T6),"Application：Combine Magic Messenger(T6)(Customize)
Required Quantity：60",Customize
1200,m_1200,{英雄召唤卷}({新人}),5,1,5,SumPanel_1,0,0,0,0,{用途}：{召唤} {英雄},Hero Summon Scroll(Newb),Application：Summon Hero,
1204,m_1204,{魔法使召唤卷},5,1,5,SumPanel_6,0,0,0,0,{用途}：{召唤} {魔法使},Magic Messenger Summon Scroll,Application：Summon Magic Messenger,
1205,m_1205,{英雄召唤卷},5,1,5,SumPanel_2,0,0,0,0,{用途}：{召唤} {英雄},Hero Summon Scroll,Application：Summon Hero,
1210,m_1210,{圣物召唤卷},5,1,5,SumPanel_4,0,0,0,0,{用途}：{召唤} {圣物},Relic Summon Scroll,Application：Summon Relic,
1211,m_1211,{召唤卷}({自选}),5,1,4,0,0,0,0,0,{使用后可自行选择}：{英雄召唤卷}x1 {或者} {圣物召唤卷}x1 {或者} {魔法使召唤卷}x1,Summon Scroll(Optional),Selectable After Use：Hero Summon Scrollx1 Or Relic Summon Scrollx1 Or Magic Messenger Summon Scrollx1,
1212,m_1212,{魔法使}(T4)({自定义}),4,1,4,0,0,0,0,0,{使用后获得}：{自定义} {魔法使}(T4),Magic Messenger(T4)(Customize),After Use Get：Customize Magic Messenger(T4),
1213,m_1213,{魔法使}(T5)({自定义}),5,1,4,0,0,0,0,0,{使用后获得}：{自定义} {魔法使}(T5),Magic Messenger(T5)(Customize),After Use Get：Customize Magic Messenger(T5),
1214,m_1214,{魔法使}(T6)({自定义}),6,1,4,0,0,0,0,0,{使用后获得}：{自定义} {魔法使}(T6),Magic Messenger(T6)(Customize),After Use Get：Customize Magic Messenger(T6),
1215,m_1215,4★{英雄}({随机}),4,1,2,0,0,0,0,0,{使用后获得}：{随机} 4★{英雄},4★Hero(Random),After Use Get：Random 4★Hero,
1220,m_1220,4★{英雄}({自定义}),4,1,4,0,0,0,0,0,{使用后获得}：{自定义} 4★{英雄},4★Hero(Customize),After Use Get：Customize 4★Hero,
1221,m_1235,4★{圣物}({随机}),4,1,2,0,0,0,0,0,{使用后获得}：{随机} 4★{英雄} {圣物},4★Relic(Random),After Use Get：Random 4★Hero Relic,
1222,m_1240,4★{圣物}({自定义}),4,1,4,0,0,0,0,0,{使用后获得}：{自定义} 4★{英雄} {圣物},4★Relic(Customize),After Use Get：Customize 4★Hero Relic,
1225,m_1225,5★{英雄}({随机}),5,1,2,0,0,0,0,0,{使用后获得}：{随机} 5★{英雄},5★Hero(Random),After Use Get：Random 5★Hero,
1230,m_1230,5★{英雄}({自定义}),5,1,4,0,0,0,0,0,{使用后获得}：{自定义} 5★{英雄},5★Hero(Customize),After Use Get：Customize 5★Hero,
1235,m_1235,5★{圣物}({随机}),5,1,2,0,0,0,0,0,{使用后获得}：{随机} 5★{英雄} {圣物},5★Relic(Random),After Use Get：Random 5★Hero Relic,
1240,m_1240,5★{圣物}({自定义}),5,1,4,0,0,0,0,0,{使用后获得}：{自定义} 5★{英雄} {圣物},5★Relic(Customize),After Use Get：Customize 5★Hero Relic,
1241,m_1241,{红玉},5,1,2,0,0,0,50,0,"{用途}：{合成} 5★{圣物}({自定义})
{需要数量}：50",Ruby,"Application：Combine 5★Relic(Customize)
Required Quantity：50",
1243,m_1243,{神魔血},4,1,5,TemplePanel,0,0,0,0,{用途}：{升级} {神魔卡},Divine Demon Blood,Application：Upgrade Divine Demon Card,
