type,id,num,name,des,condition,need_num,reward,skip,name_en,des_en
1,10,7,{建筑},{升级} {学院} Lv.7,10,7,1_10+3_1+1105_2+11_1000,0,Building,Upgrade Academy Lv.7
1,10,8,{建筑},{升级} {学院} Lv.8,10,8,1_10+3_1+1105_2+11_1000,0,Building,Upgrade Academy Lv.8
1,10,9,{建筑},{升级} {学院} Lv.9,10,9,1_20+3_2+1105_4+11_2000,0,Building,Upgrade Academy Lv.9
1,10,10,{建筑},{升级} {学院} Lv.10,10,10,1_20+3_2+1105_4+11_2000,0,Building,Upgrade Academy Lv.10
1,10,11,{建筑},{升级} {学院} Lv.11,10,11,1_20+3_2+1105_4+11_2000,0,Building,Upgrade Academy Lv.11
1,10,12,{建筑},{升级} {学院} Lv.12,10,12,1_20+3_2+1105_4+11_2000,0,Building,Upgrade Academy Lv.12
1,10,13,{建筑},{升级} {学院} Lv.13,10,13,1_20+3_2+1105_4+11_2000,0,Building,Upgrade Academy Lv.13
1,10,14,{建筑},{升级} {学院} Lv.14,10,14,1_20+3_2+1105_4+11_2000,0,Building,Upgrade Academy Lv.14
1,10,15,{建筑},{升级} {学院} Lv.15,10,15,1_20+3_2+1105_4+11_2000,0,Building,Upgrade Academy Lv.15
1,10,16,{建筑},{升级} {学院} Lv.16,10,16,1_20+3_2+1105_4+11_2000,0,Building,Upgrade Academy Lv.16
1,10,17,{建筑},{升级} {学院} Lv.17,10,17,1_40+3_4+1105_8+11_4000,0,Building,Upgrade Academy Lv.17
1,10,18,{建筑},{升级} {学院} Lv.18,10,18,1_40+3_4+1105_8+11_4000,0,Building,Upgrade Academy Lv.18
1,10,19,{建筑},{升级} {学院} Lv.19,10,19,1_40+3_4+1105_8+11_4000,0,Building,Upgrade Academy Lv.19
1,10,20,{建筑},{升级} {学院} Lv.20,10,20,1_40+3_4+1105_8+11_4000,0,Building,Upgrade Academy Lv.20
1,10,21,{建筑},{升级} {学院} Lv.21,10,21,1_40+3_4+1105_8+11_4000,0,Building,Upgrade Academy Lv.21
1,10,22,{建筑},{升级} {学院} Lv.22,10,22,1_40+3_4+1105_8+11_4000,0,Building,Upgrade Academy Lv.22
1,10,23,{建筑},{升级} {学院} Lv.23,10,23,1_40+3_4+1105_8+11_4000,0,Building,Upgrade Academy Lv.23
1,10,24,{建筑},{升级} {学院} Lv.24,10,24,1_40+3_4+1105_8+11_4000,0,Building,Upgrade Academy Lv.24
1,10,25,{建筑},{升级} {学院} Lv.25,10,25,1_40+3_4+1105_8+11_4000,0,Building,Upgrade Academy Lv.25
1,11,1,{建筑},{升级} {冒险者公会} Lv.2,11,2,1_10+3_1+1105_2+11_1000,0,Building,Upgrade Adventurer Guild Lv.2
1,11,2,{建筑},{升级} {冒险者公会} Lv.3,11,3,1_10+3_1+1105_2+11_1000,0,Building,Upgrade Adventurer Guild Lv.3
1,11,3,{建筑},{升级} {冒险者公会} Lv.4,11,4,1_10+3_1+1105_2+11_1000,0,Building,Upgrade Adventurer Guild Lv.4
1,11,4,{建筑},{升级} {冒险者公会} Lv.5,11,5,1_10+3_1+1105_2+11_1000,0,Building,Upgrade Adventurer Guild Lv.5
1,11,5,{建筑},{升级} {冒险者公会} Lv.6,11,6,1_10+3_1+1105_2+11_1000,0,Building,Upgrade Adventurer Guild Lv.6
1,11,6,{建筑},{升级} {冒险者公会} Lv.7,11,7,1_10+3_1+1105_2+11_1000,0,Building,Upgrade Adventurer Guild Lv.7
1,11,7,{建筑},{升级} {冒险者公会} Lv.8,11,8,1_10+3_1+1105_2+11_1000,0,Building,Upgrade Adventurer Guild Lv.8
1,11,8,{建筑},{升级} {冒险者公会} Lv.9,11,9,1_20+3_2+1105_4+11_2000,0,Building,Upgrade Adventurer Guild Lv.9
1,11,9,{建筑},{升级} {冒险者公会} Lv.10,11,10,1_20+3_2+1105_4+11_2000,0,Building,Upgrade Adventurer Guild Lv.10
1,11,10,{建筑},{升级} {冒险者公会} Lv.11,11,11,1_20+3_2+1105_4+11_2000,0,Building,Upgrade Adventurer Guild Lv.11
1,11,11,{建筑},{升级} {冒险者公会} Lv.12,11,12,1_20+3_2+1105_4+11_2000,0,Building,Upgrade Adventurer Guild Lv.12
1,11,12,{建筑},{升级} {冒险者公会} Lv.13,11,13,1_20+3_2+1105_4+11_2000,0,Building,Upgrade Adventurer Guild Lv.13
1,11,13,{建筑},{升级} {冒险者公会} Lv.14,11,14,1_20+3_2+1105_4+11_2000,0,Building,Upgrade Adventurer Guild Lv.14
1,11,14,{建筑},{升级} {冒险者公会} Lv.15,11,15,1_20+3_2+1105_4+11_2000,0,Building,Upgrade Adventurer Guild Lv.15
1,11,15,{建筑},{升级} {冒险者公会} Lv.16,11,16,1_20+3_2+1105_4+11_2000,0,Building,Upgrade Adventurer Guild Lv.16
1,11,16,{建筑},{升级} {冒险者公会} Lv.17,11,17,1_40+3_4+1105_8+11_4000,0,Building,Upgrade Adventurer Guild Lv.17
1,11,17,{建筑},{升级} {冒险者公会} Lv.18,11,18,1_40+3_4+1105_8+11_4000,0,Building,Upgrade Adventurer Guild Lv.18
1,11,18,{建筑},{升级} {冒险者公会} Lv.19,11,19,1_40+3_4+1105_8+11_4000,0,Building,Upgrade Adventurer Guild Lv.19
1,11,19,{建筑},{升级} {冒险者公会} Lv.20,11,20,1_40+3_4+1105_8+11_4000,0,Building,Upgrade Adventurer Guild Lv.20
1,11,20,{建筑},{升级} {冒险者公会} Lv.21,11,21,1_40+3_4+1105_8+11_4000,0,Building,Upgrade Adventurer Guild Lv.21
1,11,21,{建筑},{升级} {冒险者公会} Lv.22,11,22,1_40+3_4+1105_8+11_4000,0,Building,Upgrade Adventurer Guild Lv.22
1,11,22,{建筑},{升级} {冒险者公会} Lv.23,11,23,1_40+3_4+1105_8+11_4000,0,Building,Upgrade Adventurer Guild Lv.23
1,11,23,{建筑},{升级} {冒险者公会} Lv.24,11,24,1_40+3_4+1105_8+11_4000,0,Building,Upgrade Adventurer Guild Lv.24
1,11,24,{建筑},{升级} {冒险者公会} Lv.25,11,25,1_40+3_4+1105_8+11_4000,0,Building,Upgrade Adventurer Guild Lv.25
1,12,1,{建筑},{建造} {商店},12,1,1_10+3_1+1105_2+11_1000,0,Building,Build Store
1,12,2,{建筑},{升级} {商店} Lv.2,12,2,1_10+3_1+1105_2+11_1000,0,Building,Upgrade Store Lv.2
1,12,3,{建筑},{升级} {商店} Lv.3,12,3,1_10+3_1+1105_2+11_1000,0,Building,Upgrade Store Lv.3
1,12,4,{建筑},{升级} {商店} Lv.4,12,4,1_10+3_1+1105_2+11_1000,0,Building,Upgrade Store Lv.4
1,12,5,{建筑},{升级} {商店} Lv.5,12,5,1_10+3_1+1105_2+11_1000,0,Building,Upgrade Store Lv.5
1,12,6,{建筑},{升级} {商店} Lv.6,12,6,1_10+3_1+1105_2+11_1000,0,Building,Upgrade Store Lv.6
1,12,7,{建筑},{升级} {商店} Lv.7,12,7,1_10+3_1+1105_2+11_1000,0,Building,Upgrade Store Lv.7
1,12,8,{建筑},{升级} {商店} Lv.8,12,8,1_10+3_1+1105_2+11_1000,0,Building,Upgrade Store Lv.8
1,12,9,{建筑},{升级} {商店} Lv.9,12,9,1_20+3_2+1105_4+11_2000,0,Building,Upgrade Store Lv.9
1,12,10,{建筑},{升级} {商店} Lv.10,12,10,1_20+3_2+1105_4+11_2000,0,Building,Upgrade Store Lv.10
1,12,11,{建筑},{升级} {商店} Lv.11,12,11,1_20+3_2+1105_4+11_2000,0,Building,Upgrade Store Lv.11
1,12,12,{建筑},{升级} {商店} Lv.12,12,12,1_20+3_2+1105_4+11_2000,0,Building,Upgrade Store Lv.12
1,12,13,{建筑},{升级} {商店} Lv.13,12,13,1_20+3_2+1105_4+11_2000,0,Building,Upgrade Store Lv.13
1,12,14,{建筑},{升级} {商店} Lv.14,12,14,1_20+3_2+1105_4+11_2000,0,Building,Upgrade Store Lv.14
1,12,15,{建筑},{升级} {商店} Lv.15,12,15,1_20+3_2+1105_4+11_2000,0,Building,Upgrade Store Lv.15
1,12,16,{建筑},{升级} {商店} Lv.16,12,16,1_20+3_2+1105_4+11_2000,0,Building,Upgrade Store Lv.16
1,12,17,{建筑},{升级} {商店} Lv.17,12,17,1_40+3_4+1105_8+11_4000,0,Building,Upgrade Store Lv.17
1,12,18,{建筑},{升级} {商店} Lv.18,12,18,1_40+3_4+1105_8+11_4000,0,Building,Upgrade Store Lv.18
1,12,19,{建筑},{升级} {商店} Lv.19,12,19,1_40+3_4+1105_8+11_4000,0,Building,Upgrade Store Lv.19
1,12,20,{建筑},{升级} {商店} Lv.20,12,20,1_40+3_4+1105_8+11_4000,0,Building,Upgrade Store Lv.20
1,12,21,{建筑},{升级} {商店} Lv.21,12,21,1_40+3_4+1105_8+11_4000,0,Building,Upgrade Store Lv.21
1,12,22,{建筑},{升级} {商店} Lv.22,12,22,1_40+3_4+1105_8+11_4000,0,Building,Upgrade Store Lv.22
1,12,23,{建筑},{升级} {商店} Lv.23,12,23,1_40+3_4+1105_8+11_4000,0,Building,Upgrade Store Lv.23
1,12,24,{建筑},{升级} {商店} Lv.24,12,24,1_40+3_4+1105_8+11_4000,0,Building,Upgrade Store Lv.24
1,12,25,{建筑},{升级} {商店} Lv.25,12,25,1_40+3_4+1105_8+11_4000,0,Building,Upgrade Store Lv.25
1,13,1,{建筑},{建造} {贸易站},13,1,1_10+3_1+1105_2+11_1000,0,Building,Build Trade Station
1,13,2,{建筑},{升级} {贸易站} Lv.2,13,2,1_10+3_1+1105_2+11_1000,0,Building,Upgrade Trade Station Lv.2
1,13,3,{建筑},{升级} {贸易站} Lv.3,13,3,1_10+3_1+1105_2+11_1000,0,Building,Upgrade Trade Station Lv.3
1,13,4,{建筑},{升级} {贸易站} Lv.4,13,4,1_10+3_1+1105_2+11_1000,0,Building,Upgrade Trade Station Lv.4
1,13,5,{建筑},{升级} {贸易站} Lv.5,13,5,1_10+3_1+1105_2+11_1000,0,Building,Upgrade Trade Station Lv.5
1,13,6,{建筑},{升级} {贸易站} Lv.6,13,6,1_10+3_1+1105_2+11_1000,0,Building,Upgrade Trade Station Lv.6
1,13,7,{建筑},{升级} {贸易站} Lv.7,13,7,1_10+3_1+1105_2+11_1000,0,Building,Upgrade Trade Station Lv.7
1,13,8,{建筑},{升级} {贸易站} Lv.8,13,8,1_10+3_1+1105_2+11_1000,0,Building,Upgrade Trade Station Lv.8
1,13,9,{建筑},{升级} {贸易站} Lv.9,13,9,1_20+3_2+1105_4+11_2000,0,Building,Upgrade Trade Station Lv.9
1,13,10,{建筑},{升级} {贸易站} Lv.10,13,10,1_20+3_2+1105_4+11_2000,0,Building,Upgrade Trade Station Lv.10
1,13,11,{建筑},{升级} {贸易站} Lv.11,13,11,1_20+3_2+1105_4+11_2000,0,Building,Upgrade Trade Station Lv.11
1,13,12,{建筑},{升级} {贸易站} Lv.12,13,12,1_20+3_2+1105_4+11_2000,0,Building,Upgrade Trade Station Lv.12
1,13,13,{建筑},{升级} {贸易站} Lv.13,13,13,1_20+3_2+1105_4+11_2000,0,Building,Upgrade Trade Station Lv.13
1,13,14,{建筑},{升级} {贸易站} Lv.14,13,14,1_20+3_2+1105_4+11_2000,0,Building,Upgrade Trade Station Lv.14
1,13,15,{建筑},{升级} {贸易站} Lv.15,13,15,1_20+3_2+1105_4+11_2000,0,Building,Upgrade Trade Station Lv.15
1,13,16,{建筑},{升级} {贸易站} Lv.16,13,16,1_20+3_2+1105_4+11_2000,0,Building,Upgrade Trade Station Lv.16
1,13,17,{建筑},{升级} {贸易站} Lv.17,13,17,1_40+3_4+1105_8+11_4000,0,Building,Upgrade Trade Station Lv.17
1,13,18,{建筑},{升级} {贸易站} Lv.18,13,18,1_40+3_4+1105_8+11_4000,0,Building,Upgrade Trade Station Lv.18
1,13,19,{建筑},{升级} {贸易站} Lv.19,13,19,1_40+3_4+1105_8+11_4000,0,Building,Upgrade Trade Station Lv.19
1,13,20,{建筑},{升级} {贸易站} Lv.20,13,20,1_40+3_4+1105_8+11_4000,0,Building,Upgrade Trade Station Lv.20
1,13,21,{建筑},{升级} {贸易站} Lv.21,13,21,1_40+3_4+1105_8+11_4000,0,Building,Upgrade Trade Station Lv.21
1,13,22,{建筑},{升级} {贸易站} Lv.22,13,22,1_40+3_4+1105_8+11_4000,0,Building,Upgrade Trade Station Lv.22
1,13,23,{建筑},{升级} {贸易站} Lv.23,13,23,1_40+3_4+1105_8+11_4000,0,Building,Upgrade Trade Station Lv.23
1,13,24,{建筑},{升级} {贸易站} Lv.24,13,24,1_40+3_4+1105_8+11_4000,0,Building,Upgrade Trade Station Lv.24
1,13,25,{建筑},{升级} {贸易站} Lv.25,13,25,1_40+3_4+1105_8+11_4000,0,Building,Upgrade Trade Station Lv.25
1,14,1,{建筑},{升级} {步兵营} Lv.2,14,2,1_10+3_1+1105_2+11_1000,0,Building,Upgrade Infantry Barracks Lv.2
1,14,2,{建筑},{升级} {步兵营} Lv.3,14,3,1_10+3_1+1105_2+11_1000,0,Building,Upgrade Infantry Barracks Lv.3
1,14,3,{建筑},{升级} {步兵营} Lv.4,14,4,1_10+3_1+1105_2+11_1000,0,Building,Upgrade Infantry Barracks Lv.4
1,14,4,{建筑},{升级} {步兵营} Lv.5,14,5,1_10+3_1+1105_2+11_1000,0,Building,Upgrade Infantry Barracks Lv.5
1,14,5,{建筑},{升级} {步兵营} Lv.6,14,6,1_10+3_1+1105_2+11_1000,0,Building,Upgrade Infantry Barracks Lv.6
1,14,6,{建筑},{升级} {步兵营} Lv.7,14,7,1_10+3_1+1105_2+11_1000,0,Building,Upgrade Infantry Barracks Lv.7
1,14,7,{建筑},{升级} {步兵营} Lv.8,14,8,1_10+3_1+1105_2+11_1000,0,Building,Upgrade Infantry Barracks Lv.8
1,14,8,{建筑},{升级} {步兵营} Lv.9,14,9,1_20+3_2+1105_4+11_2000,0,Building,Upgrade Infantry Barracks Lv.9
1,14,9,{建筑},{升级} {步兵营} Lv.10,14,10,1_20+3_2+1105_4+11_2000,0,Building,Upgrade Infantry Barracks Lv.10
1,14,10,{建筑},{升级} {步兵营} Lv.11,14,11,1_20+3_2+1105_4+11_2000,0,Building,Upgrade Infantry Barracks Lv.11
1,14,11,{建筑},{升级} {步兵营} Lv.12,14,12,1_20+3_2+1105_4+11_2000,0,Building,Upgrade Infantry Barracks Lv.12
1,14,12,{建筑},{升级} {步兵营} Lv.13,14,13,1_20+3_2+1105_4+11_2000,0,Building,Upgrade Infantry Barracks Lv.13
1,14,13,{建筑},{升级} {步兵营} Lv.14,14,14,1_20+3_2+1105_4+11_2000,0,Building,Upgrade Infantry Barracks Lv.14
1,14,14,{建筑},{升级} {步兵营} Lv.15,14,15,1_20+3_2+1105_4+11_2000,0,Building,Upgrade Infantry Barracks Lv.15
1,14,15,{建筑},{升级} {步兵营} Lv.16,14,16,1_20+3_2+1105_4+11_2000,0,Building,Upgrade Infantry Barracks Lv.16
1,14,16,{建筑},{升级} {步兵营} Lv.17,14,17,1_40+3_4+1105_8+11_4000,0,Building,Upgrade Infantry Barracks Lv.17
1,14,17,{建筑},{升级} {步兵营} Lv.18,14,18,1_40+3_4+1105_8+11_4000,0,Building,Upgrade Infantry Barracks Lv.18
1,14,18,{建筑},{升级} {步兵营} Lv.19,14,19,1_40+3_4+1105_8+11_4000,0,Building,Upgrade Infantry Barracks Lv.19
1,14,19,{建筑},{升级} {步兵营} Lv.20,14,20,1_40+3_4+1105_8+11_4000,0,Building,Upgrade Infantry Barracks Lv.20
1,14,20,{建筑},{升级} {步兵营} Lv.21,14,21,1_40+3_4+1105_8+11_4000,0,Building,Upgrade Infantry Barracks Lv.21
1,14,21,{建筑},{升级} {步兵营} Lv.22,14,22,1_40+3_4+1105_8+11_4000,0,Building,Upgrade Infantry Barracks Lv.22
1,14,22,{建筑},{升级} {步兵营} Lv.23,14,23,1_40+3_4+1105_8+11_4000,0,Building,Upgrade Infantry Barracks Lv.23
1,14,23,{建筑},{升级} {步兵营} Lv.24,14,24,1_40+3_4+1105_8+11_4000,0,Building,Upgrade Infantry Barracks Lv.24
1,14,24,{建筑},{升级} {步兵营} Lv.25,14,25,1_40+3_4+1105_8+11_4000,0,Building,Upgrade Infantry Barracks Lv.25
1,15,1,{建筑},{建造} {弓兵营},15,1,1_10+3_1+1105_2+11_1000,0,Building,Build Archer Barracks
1,15,2,{建筑},{升级} {弓兵营} Lv.2,15,2,1_10+3_1+1105_2+11_1000,0,Building,Upgrade Archer Barracks Lv.2
1,15,3,{建筑},{升级} {弓兵营} Lv.3,15,3,1_10+3_1+1105_2+11_1000,0,Building,Upgrade Archer Barracks Lv.3
1,15,4,{建筑},{升级} {弓兵营} Lv.4,15,4,1_10+3_1+1105_2+11_1000,0,Building,Upgrade Archer Barracks Lv.4
1,15,5,{建筑},{升级} {弓兵营} Lv.5,15,5,1_10+3_1+1105_2+11_1000,0,Building,Upgrade Archer Barracks Lv.5
1,15,6,{建筑},{升级} {弓兵营} Lv.6,15,6,1_10+3_1+1105_2+11_1000,0,Building,Upgrade Archer Barracks Lv.6
1,15,7,{建筑},{升级} {弓兵营} Lv.7,15,7,1_10+3_1+1105_2+11_1000,0,Building,Upgrade Archer Barracks Lv.7
1,15,8,{建筑},{升级} {弓兵营} Lv.8,15,8,1_10+3_1+1105_2+11_1000,0,Building,Upgrade Archer Barracks Lv.8
1,15,9,{建筑},{升级} {弓兵营} Lv.9,15,9,1_20+3_2+1105_4+11_2000,0,Building,Upgrade Archer Barracks Lv.9
1,15,10,{建筑},{升级} {弓兵营} Lv.10,15,10,1_20+3_2+1105_4+11_2000,0,Building,Upgrade Archer Barracks Lv.10
1,15,11,{建筑},{升级} {弓兵营} Lv.11,15,11,1_20+3_2+1105_4+11_2000,0,Building,Upgrade Archer Barracks Lv.11
1,15,12,{建筑},{升级} {弓兵营} Lv.12,15,12,1_20+3_2+1105_4+11_2000,0,Building,Upgrade Archer Barracks Lv.12
1,15,13,{建筑},{升级} {弓兵营} Lv.13,15,13,1_20+3_2+1105_4+11_2000,0,Building,Upgrade Archer Barracks Lv.13
1,15,14,{建筑},{升级} {弓兵营} Lv.14,15,14,1_20+3_2+1105_4+11_2000,0,Building,Upgrade Archer Barracks Lv.14
1,15,15,{建筑},{升级} {弓兵营} Lv.15,15,15,1_20+3_2+1105_4+11_2000,0,Building,Upgrade Archer Barracks Lv.15
1,15,16,{建筑},{升级} {弓兵营} Lv.16,15,16,1_20+3_2+1105_4+11_2000,0,Building,Upgrade Archer Barracks Lv.16
1,15,17,{建筑},{升级} {弓兵营} Lv.17,15,17,1_40+3_4+1105_8+11_4000,0,Building,Upgrade Archer Barracks Lv.17
1,15,18,{建筑},{升级} {弓兵营} Lv.18,15,18,1_40+3_4+1105_8+11_4000,0,Building,Upgrade Archer Barracks Lv.18
1,15,19,{建筑},{升级} {弓兵营} Lv.19,15,19,1_40+3_4+1105_8+11_4000,0,Building,Upgrade Archer Barracks Lv.19
1,15,20,{建筑},{升级} {弓兵营} Lv.20,15,20,1_40+3_4+1105_8+11_4000,0,Building,Upgrade Archer Barracks Lv.20
1,15,21,{建筑},{升级} {弓兵营} Lv.21,15,21,1_40+3_4+1105_8+11_4000,0,Building,Upgrade Archer Barracks Lv.21
1,15,22,{建筑},{升级} {弓兵营} Lv.22,15,22,1_40+3_4+1105_8+11_4000,0,Building,Upgrade Archer Barracks Lv.22
1,15,23,{建筑},{升级} {弓兵营} Lv.23,15,23,1_40+3_4+1105_8+11_4000,0,Building,Upgrade Archer Barracks Lv.23
1,15,24,{建筑},{升级} {弓兵营} Lv.24,15,24,1_40+3_4+1105_8+11_4000,0,Building,Upgrade Archer Barracks Lv.24
1,15,25,{建筑},{升级} {弓兵营} Lv.25,15,25,1_40+3_4+1105_8+11_4000,0,Building,Upgrade Archer Barracks Lv.25
1,16,1,{建筑},{建造} {骑兵营},16,1,1_10+3_1+1105_2+11_1000,0,Building,Build Cavalry Barracks
1,16,2,{建筑},{升级} {骑兵营} Lv.2,16,2,1_10+3_1+1105_2+11_1000,0,Building,Upgrade Cavalry Barracks Lv.2
1,16,3,{建筑},{升级} {骑兵营} Lv.3,16,3,1_10+3_1+1105_2+11_1000,0,Building,Upgrade Cavalry Barracks Lv.3
1,16,4,{建筑},{升级} {骑兵营} Lv.4,16,4,1_10+3_1+1105_2+11_1000,0,Building,Upgrade Cavalry Barracks Lv.4
1,16,5,{建筑},{升级} {骑兵营} Lv.5,16,5,1_10+3_1+1105_2+11_1000,0,Building,Upgrade Cavalry Barracks Lv.5
1,16,6,{建筑},{升级} {骑兵营} Lv.6,16,6,1_10+3_1+1105_2+11_1000,0,Building,Upgrade Cavalry Barracks Lv.6
1,16,7,{建筑},{升级} {骑兵营} Lv.7,16,7,1_10+3_1+1105_2+11_1000,0,Building,Upgrade Cavalry Barracks Lv.7
1,16,8,{建筑},{升级} {骑兵营} Lv.8,16,8,1_10+3_1+1105_2+11_1000,0,Building,Upgrade Cavalry Barracks Lv.8
1,16,9,{建筑},{升级} {骑兵营} Lv.9,16,9,1_20+3_2+1105_4+11_2000,0,Building,Upgrade Cavalry Barracks Lv.9
1,16,10,{建筑},{升级} {骑兵营} Lv.10,16,10,1_20+3_2+1105_4+11_2000,0,Building,Upgrade Cavalry Barracks Lv.10
1,16,11,{建筑},{升级} {骑兵营} Lv.11,16,11,1_20+3_2+1105_4+11_2000,0,Building,Upgrade Cavalry Barracks Lv.11
1,16,12,{建筑},{升级} {骑兵营} Lv.12,16,12,1_20+3_2+1105_4+11_2000,0,Building,Upgrade Cavalry Barracks Lv.12
1,16,13,{建筑},{升级} {骑兵营} Lv.13,16,13,1_20+3_2+1105_4+11_2000,0,Building,Upgrade Cavalry Barracks Lv.13
1,16,14,{建筑},{升级} {骑兵营} Lv.14,16,14,1_20+3_2+1105_4+11_2000,0,Building,Upgrade Cavalry Barracks Lv.14
1,16,15,{建筑},{升级} {骑兵营} Lv.15,16,15,1_20+3_2+1105_4+11_2000,0,Building,Upgrade Cavalry Barracks Lv.15
1,16,16,{建筑},{升级} {骑兵营} Lv.16,16,16,1_20+3_2+1105_4+11_2000,0,Building,Upgrade Cavalry Barracks Lv.16
1,16,17,{建筑},{升级} {骑兵营} Lv.17,16,17,1_40+3_4+1105_8+11_4000,0,Building,Upgrade Cavalry Barracks Lv.17
1,16,18,{建筑},{升级} {骑兵营} Lv.18,16,18,1_40+3_4+1105_8+11_4000,0,Building,Upgrade Cavalry Barracks Lv.18
1,16,19,{建筑},{升级} {骑兵营} Lv.19,16,19,1_40+3_4+1105_8+11_4000,0,Building,Upgrade Cavalry Barracks Lv.19
1,16,20,{建筑},{升级} {骑兵营} Lv.20,16,20,1_40+3_4+1105_8+11_4000,0,Building,Upgrade Cavalry Barracks Lv.20
1,16,21,{建筑},{升级} {骑兵营} Lv.21,16,21,1_40+3_4+1105_8+11_4000,0,Building,Upgrade Cavalry Barracks Lv.21
1,16,22,{建筑},{升级} {骑兵营} Lv.22,16,22,1_40+3_4+1105_8+11_4000,0,Building,Upgrade Cavalry Barracks Lv.22
1,16,23,{建筑},{升级} {骑兵营} Lv.23,16,23,1_40+3_4+1105_8+11_4000,0,Building,Upgrade Cavalry Barracks Lv.23
1,16,24,{建筑},{升级} {骑兵营} Lv.24,16,24,1_40+3_4+1105_8+11_4000,0,Building,Upgrade Cavalry Barracks Lv.24
1,16,25,{建筑},{升级} {骑兵营} Lv.25,16,25,1_40+3_4+1105_8+11_4000,0,Building,Upgrade Cavalry Barracks Lv.25
1,17,1,{建筑},{建造} {器械厂},17,1,1_10+3_1+1105_2+11_1000,0,Building,Build Siege Workshop
1,17,2,{建筑},{升级} {器械厂} Lv.2,17,2,1_10+3_1+1105_2+11_1000,0,Building,Upgrade Siege Workshop Lv.2
1,17,3,{建筑},{升级} {器械厂} Lv.3,17,3,1_10+3_1+1105_2+11_1000,0,Building,Upgrade Siege Workshop Lv.3
1,17,4,{建筑},{升级} {器械厂} Lv.4,17,4,1_10+3_1+1105_2+11_1000,0,Building,Upgrade Siege Workshop Lv.4
1,17,5,{建筑},{升级} {器械厂} Lv.5,17,5,1_10+3_1+1105_2+11_1000,0,Building,Upgrade Siege Workshop Lv.5
1,17,6,{建筑},{升级} {器械厂} Lv.6,17,6,1_10+3_1+1105_2+11_1000,0,Building,Upgrade Siege Workshop Lv.6
1,17,7,{建筑},{升级} {器械厂} Lv.7,17,7,1_10+3_1+1105_2+11_1000,0,Building,Upgrade Siege Workshop Lv.7
1,17,8,{建筑},{升级} {器械厂} Lv.8,17,8,1_10+3_1+1105_2+11_1000,0,Building,Upgrade Siege Workshop Lv.8
1,17,9,{建筑},{升级} {器械厂} Lv.9,17,9,1_20+3_2+1105_4+11_2000,0,Building,Upgrade Siege Workshop Lv.9
1,17,10,{建筑},{升级} {器械厂} Lv.10,17,10,1_20+3_2+1105_4+11_2000,0,Building,Upgrade Siege Workshop Lv.10
1,17,11,{建筑},{升级} {器械厂} Lv.11,17,11,1_20+3_2+1105_4+11_2000,0,Building,Upgrade Siege Workshop Lv.11
1,17,12,{建筑},{升级} {器械厂} Lv.12,17,12,1_20+3_2+1105_4+11_2000,0,Building,Upgrade Siege Workshop Lv.12
1,17,13,{建筑},{升级} {器械厂} Lv.13,17,13,1_20+3_2+1105_4+11_2000,0,Building,Upgrade Siege Workshop Lv.13
1,17,14,{建筑},{升级} {器械厂} Lv.14,17,14,1_20+3_2+1105_4+11_2000,0,Building,Upgrade Siege Workshop Lv.14
1,17,15,{建筑},{升级} {器械厂} Lv.15,17,15,1_20+3_2+1105_4+11_2000,0,Building,Upgrade Siege Workshop Lv.15
1,17,16,{建筑},{升级} {器械厂} Lv.16,17,16,1_20+3_2+1105_4+11_2000,0,Building,Upgrade Siege Workshop Lv.16
1,17,17,{建筑},{升级} {器械厂} Lv.17,17,17,1_40+3_4+1105_8+11_4000,0,Building,Upgrade Siege Workshop Lv.17
1,17,18,{建筑},{升级} {器械厂} Lv.18,17,18,1_40+3_4+1105_8+11_4000,0,Building,Upgrade Siege Workshop Lv.18
1,17,19,{建筑},{升级} {器械厂} Lv.19,17,19,1_40+3_4+1105_8+11_4000,0,Building,Upgrade Siege Workshop Lv.19
1,17,20,{建筑},{升级} {器械厂} Lv.20,17,20,1_40+3_4+1105_8+11_4000,0,Building,Upgrade Siege Workshop Lv.20
1,17,21,{建筑},{升级} {器械厂} Lv.21,17,21,1_40+3_4+1105_8+11_4000,0,Building,Upgrade Siege Workshop Lv.21
1,17,22,{建筑},{升级} {器械厂} Lv.22,17,22,1_40+3_4+1105_8+11_4000,0,Building,Upgrade Siege Workshop Lv.22
1,17,23,{建筑},{升级} {器械厂} Lv.23,17,23,1_40+3_4+1105_8+11_4000,0,Building,Upgrade Siege Workshop Lv.23
1,17,24,{建筑},{升级} {器械厂} Lv.24,17,24,1_40+3_4+1105_8+11_4000,0,Building,Upgrade Siege Workshop Lv.24
1,17,25,{建筑},{升级} {器械厂} Lv.25,17,25,1_40+3_4+1105_8+11_4000,0,Building,Upgrade Siege Workshop Lv.25
1,18,1,{建筑},{升级} {医院} Lv.2,18,2,1_10+3_1+1105_2+11_1000,0,Building,Upgrade Hospital Lv.2
1,18,2,{建筑},{升级} {医院} Lv.3,18,3,1_10+3_1+1105_2+11_1000,0,Building,Upgrade Hospital Lv.3
1,18,3,{建筑},{升级} {医院} Lv.4,18,4,1_10+3_1+1105_2+11_1000,0,Building,Upgrade Hospital Lv.4
1,18,4,{建筑},{升级} {医院} Lv.5,18,5,1_10+3_1+1105_2+11_1000,0,Building,Upgrade Hospital Lv.5
1,18,5,{建筑},{升级} {医院} Lv.6,18,6,1_10+3_1+1105_2+11_1000,0,Building,Upgrade Hospital Lv.6
