AiNum,GroupType,Des,HeroNum1,SkillNum1,HeroNum2,SkillNum2,HeroNum3,SkillNum3,Des_en
30103,3,{神魔试炼}({光明})-III,3005,1_1033+2_1028+2_1029+1_1011,1040,2_78+3_25+2_65+2_64,1038,2_75+1_29+1_34+2_99,Divine Demon Trial(Light)-III
30104,3,{神魔试炼}({光明})-IV,3007,1_1035+2_1032+2_1033+1_1011,1039,1_37+1_28+1_56+2_141,1040,2_98+2_66+2_126+2_125,Divine Demon Trial(Light)-IV
30105,3,{神魔试炼}({光明})-V,3009,1_1037+4_1003+4_1004+1_1011,1041,1_50+1_80+1_64+2_140,1039,1_38+2_134+2_141+1_58,Divine Demon Trial(Light)-V
30106,3,{神魔试炼}({光明})-VI,3011,1_1041+2_1042+2_1043+1_1011,1039,1_52+2_58+1_28+1_46,1040,2_85+3_25+2_101+2_66,Divine Demon Trial(Light)-VI
30107,3,{神魔试炼}({光明})-VII,3013,1_1040+2_1040+2_1041+1_1011,1041,1_41+1_31+1_33+1_35,1039,2_86+1_56+1_28+2_140,Divine Demon Trial(Light)-VII
30108,3,{神魔试炼}({光明})-VIII,3015,1_1044+2_1048+2_1049+1_1011,1040,2_115+3_25+2_126+2_66,1038,2_68+2_141+1_46+1_74,Divine Demon Trial(Light)-VIII
30109,3,{神魔试炼}({光明})-IX,3017,1_1045+4_1005+4_1006+1_1011,1041,1_47+1_70+2_122+2_135,1039,1_37+1_79+2_141+2_140,Divine Demon Trial(Light)-IX
30110,3,{神魔试炼}({光明})-X,3019,1_1047+2_1052+2_1054+1_1011,1039,2_88+2_140+2_134+2_141,1040,3_29+3_34+2_100+2_102,Divine Demon Trial(Light)-X
30111,3,{神魔试炼}({黑暗})-I,3002,1_1030+4_1001+4_1002+1_1011,1039,2_68+2_141+1_46+1_74,1041,1_42+1_32+1_31+1_33,Divine Demon Trial(Dark)-I
30112,3,{神魔试炼}({黑暗})-II,3004,1_1032+2_1027+2_1026+1_1011,1040,2_81+3_27+2_142+2_117,1039,1_52+2_58+1_28+1_46,Divine Demon Trial(Dark)-II
30113,3,{神魔试炼}({黑暗})-III,3006,1_1034+2_1030+2_1031+1_1011,1040,3_18+2_137+2_138+2_64,1039,1_73+1_64+2_58+2_140,Divine Demon Trial(Dark)-III
30114,3,{神魔试炼}({黑暗})-IV,3008,1_1036+2_1034+2_1035+1_1011,1040,2_113+3_26+2_126+2_66,1039,1_36+1_74+1_28+2_141,Divine Demon Trial(Dark)-IV
30115,3,{神魔试炼}({黑暗})-V,3010,1_1038+2_1036+2_1037+1_1011,1038,2_93+2_134+2_58+1_29,1040,2_72+3_25+2_112+2_137,Divine Demon Trial(Dark)-V
30116,3,{神魔试炼}({黑暗})-VI,3012,1_1042+2_1044+2_1045+1_1011,1041,1_43+2_62+1_57+1_33,1039,1_39+2_141+2_58+2_99,Divine Demon Trial(Dark)-VI
30117,3,{神魔试炼}({黑暗})-VII,3014,1_1039+2_1038+2_1039+1_1011,1040,2_71+3_34+2_100+2_102,1039,2_84+1_28+1_58+2_134,Divine Demon Trial(Dark)-VII
30118,3,{神魔试炼}({黑暗})-VIII,3016,1_1043+2_1046+2_1047+1_1011,1039,2_94+1_28+1_74+1_46,1041,1_71+1_81+1_70+1_72,Divine Demon Trial(Dark)-VIII
30119,3,{神魔试炼}({黑暗})-IX,3018,1_1046+2_1050+2_1051+1_1011,1041,1_50+1_80+1_64+2_140,1040,3_19+1_48+4_17+4_21,Divine Demon Trial(Dark)-IX
30120,3,{神魔试炼}({黑暗})-X,3020,1_1048+2_1054+2_1055+1_1011,1038,1_67+1_61+1_59+1_68,1039,1_36+1_46+1_56+2_58,Divine Demon Trial(Dark)-X
30121,3,{光明}({困难})-I,1057,2_76+2_42+2_38,1057,1_40+1_8+2_21,1056,1_37+1_12+2_22,Light(Difficulty)-I
30122,3,{光明}({困难})-I,1055,1_84+1_10+1_9,1057,3_20+4_4+4_7,1056,1_26+1_21+2_21,Light(Difficulty)-I
30123,3,{光明}({困难})-II,1057,2_81+2_34+2_103,1058,1_44+1_11+2_44,1058,1_42+1_9+1_13,Light(Difficulty)-II
30124,3,{光明}({困难})-II,1056,1_36+1_12+1_19,1057,3_29+2_42+2_38,1057,1_40+1_8+2_21,Light(Difficulty)-II
30125,3,{光明}({困难})-III,1057,2_145+3_27+2_26+2_37,1056,1_37+1_56+1_21+1_12,1055,1_67+1_83+2_106+2_105,Light(Difficulty)-III
30126,3,{光明}({困难})-III,1056,1_63+1_64+1_11+2_44,1057,2_111+2_101+3_8+3_13,1056,2_94+1_88+2_90+2_49,Light(Difficulty)-III
30127,3,{光明}({困难})-IV,1057,2_113+3_26+2_34+2_103,1056,1_65+1_76+1_12+1_21,1058,1_42+1_32+1_13+2_90,Light(Difficulty)-IV
30128,3,{光明}({困难})-IV,1056,1_37+1_56+1_21+1_12,1057,2_76+3_34+2_34+2_103,1057,1_40+1_46+2_90+1_13,Light(Difficulty)-IV
30129,3,{光明}({困难})-V,1057,3_20+4_16+4_13+1_55,1055,1_84+1_28+1_79+1_9,1056,1_26+3_16+1_34+2_21,Light(Difficulty)-V
30130,3,{光明}({困难})-V,1058,1_44+1_76+1_29+2_90,1057,2_81+3_26+2_102+2_34,1058,1_42+1_49+1_32+2_41,Light(Difficulty)-V
30131,3,{光明}({困难})-VI,1057,3_29+3_34+2_102+2_34,1057,1_40+1_46+1_28+2_21,1056,1_36+1_88+2_148+1_19,Light(Difficulty)-VI
30132,3,{光明}({困难})-VI,1056,1_37+1_29+2_114+1_21,1057,2_145+3_27+2_65+2_26,1055,1_67+1_64+1_59+1_8,Light(Difficulty)-VI
30133,3,{光明}({困难})-VII,1058,1_41+1_68+3_17+1_27,1056,1_52+1_59+1_64+3_31,1056,1_26+3_15+3_16+3_22,Light(Difficulty)-VII
30134,3,{光明}({困难})-VII,1057,3_20+4_16+4_25+3_17,1056,1_37+1_28+1_46+2_110,1058,1_41+1_70+1_56+2_128,Light(Difficulty)-VII
30135,3,{光明}({困难})-VIII,1056,1_26+2_110+1_46+1_58,1057,2_111+2_101+3_26+3_28,1056,1_52+1_56+2_99+2_59,Light(Difficulty)-VIII
30136,3,{光明}({困难})-VIII,1058,1_42+1_32+1_29+1_34,1057,2_113+3_26+2_102+2_100,1056,1_65+1_76+1_49+1_56,Light(Difficulty)-VIII
30137,3,{光明}({困难})-IX,1057,2_81+2_144+3_26+2_60,1058,1_42+1_32+1_35+1_31,1058,1_44+1_76+1_49+1_29,Light(Difficulty)-IX
30138,3,{光明}({困难})-IX,1056,1_37+1_56+2_114+3_28,1057,1_40+1_49+2_148+2_61,1057,2_76+2_102+3_34+2_100,Light(Difficulty)-IX
30139,3,{光明}({困难})-X,1057,2_81+2_144+3_26+2_60,1056,1_26+2_110+2_141+1_27,1056,1_52+1_59+1_64+3_31,Light(Difficulty)-X
30140,3,{光明}({困难})-X,1058,1_44+1_76+1_49+1_29,1057,3_29+2_132+2_60+2_101,1056,1_65+1_27+2_58+1_28,Light(Difficulty)-X
30141,3,{黑暗}({困难})-I,1067,2_111+2_35+2_38,1066,1_63+2_106+2_22,1066,2_94+1_19+1_12,Dark(Difficulty)-I
30142,3,{黑暗}({困难})-I,1067,2_113+2_34+2_103,1066,1_65+2_105+1_19,1068,1_42+1_9+1_13,Dark(Difficulty)-I
30143,3,{黑暗}({困难})-II,1067,3_29+2_42+2_38,1067,1_40+1_8+2_21,1066,1_36+1_12+1_19,Dark(Difficulty)-II
30144,3,{黑暗}({困难})-II,1066,2_94+1_19+2_106,1067,3_18+2_26+2_33,1066,1_52+2_90+2_44,Dark(Difficulty)-II
30145,3,{黑暗}({困难})-III,1067,3_20+4_18+4_9+4_4,1065,1_84+1_49+1_9+1_10,1066,1_26+1_46+2_21+2_104,Dark(Difficulty)-III
30146,3,{黑暗}({困难})-III,1068,1_44+1_76+1_21+1_19,1067,2_81+2_100+2_103+2_34,1068,1_42+1_49+2_43+2_44,Dark(Difficulty)-III
30147,3,{黑暗}({困难})-IV,1067,2_76+3_34+2_34+2_103,1067,1_40+1_46+2_90+1_13,1066,1_37+1_56+1_21+1_12,Dark(Difficulty)-IV
30148,3,{黑暗}({困难})-IV,1065,1_67+1_64+1_69+1_54,1067,2_145+3_27+2_26+2_37,1066,1_37+1_56+1_21+1_12,Dark(Difficulty)-IV
30149,3,{黑暗}({困难})-V,1067,3_29+3_34+2_102+2_34,1067,1_40+1_46+1_28+2_21,1066,1_36+1_88+2_148+1_19,Dark(Difficulty)-V
30150,3,{黑暗}({困难})-V,1066,2_94+1_74+2_114+1_45,1067,3_18+2_65+2_64+2_26,1066,1_52+1_76+1_29+1_12,Dark(Difficulty)-V
30151,3,{黑暗}({困难})-VI,1067,2_81+3_26+2_102+2_34,1067,1_40+1_46+1_28+2_21,1066,1_37+1_29+2_114+1_21,Dark(Difficulty)-VI
30152,3,{黑暗}({困难})-VI,1065,1_67+1_64+1_59+1_8,1066,1_37+1_29+2_114+1_21,1067,2_145+3_27+2_65+2_26,Dark(Difficulty)-VI
30153,3,{黑暗}({困难})-VII,1066,1_63+1_64+1_49+2_110,1067,2_111+2_101+3_26+2_144,1066,1_86+1_29+1_76+1_58,Dark(Difficulty)-VII
30154,3,{黑暗}({困难})-VII,1067,2_145+2_65+3_27+3_26,1066,1_37+1_56+1_28+1_74,1065,1_67+1_76+1_29+1_34,Dark(Difficulty)-VII
30155,3,{黑暗}({困难})-VIII,1065,1_84+1_33+1_79+2_141,1067,3_20+3_37+4_20+4_28,1066,1_36+1_87+1_88+2_99,Dark(Difficulty)-VIII
30156,3,{黑暗}({困难})-VIII,1066,1_26+2_110+1_46+1_58,1067,2_111+2_101+3_26+3_28,1066,1_52+1_56+2_99+2_59,Dark(Difficulty)-VIII
30157,3,{黑暗}({困难})-IX,1067,2_81+2_144+3_26+2_60,1066,2_94+1_49+1_82+1_25,1068,1_42+1_32+1_35+1_56,Dark(Difficulty)-IX
30158,3,{黑暗}({困难})-IX,1068,1_44+1_76+1_49+1_29,1066,1_65+1_27+2_58+1_28,1067,3_29+2_132+2_60+2_101,Dark(Difficulty)-IX
30159,3,{黑暗}({困难})-X,1067,2_76+2_102+3_34+2_100,1067,1_40+1_49+2_148+2_61,1066,1_37+1_56+2_114+3_28,Dark(Difficulty)-X
30160,3,{黑暗}({困难})-X,1065,1_84+1_88+1_87+1_34,1067,3_19+4_12+4_13+1_48,1066,1_38+1_29+1_79+1_88,Dark(Difficulty)-X
40001,4,丛林遗迹-简单1_1,1002,1_1002+2_1002+2_1011,1033,2_14+4_1,1031,2_1+1_5,
40002,4,丛林遗迹-简单1_2,1032,2_13+2_20,1033,2_7+2_19,1031,2_4+2_16,
40003,4,丛林遗迹-简单1_3,1031,1_1+1_5,1032,2_5+4_3,1033,2_18+1_6,
40004,4,丛林遗迹-简单1_4,1032,2_7+2_12,1031,2_6+2_16,1033,2_17+4_1,
40005,4,丛林遗迹-简单1_5,1031,2_1+2_3,1033,2_14+1_6,1032,2_18+2_12,
40006,4,丛林遗迹-简单1_6,1032,2_13+2_19,1030,1_7+2_8,1031,2_2+2_20,
40007,4,丛林遗迹-简单1_7,1031,1_1+1_5,1032,2_5+4_2,1033,2_15+1_4,
40008,4,丛林遗迹-简单1_8,1032,2_7+2_12,1031,2_4+2_16,1032,2_14+2_20,
40009,4,丛林遗迹-简单1_9,1030,2_10+2_8,1032,2_17+4_2,1031,2_6+2_3,
40010,4,丛林遗迹-简单1_10,1032,2_13+4_3,1030,2_11+2_9,1031,2_1+1_5,
40011,4,丛林遗迹-简单1_11,1031,1_1+2_16,1033,2_15+1_6,1032,2_7+2_12,
40012,4,丛林遗迹-简单1_12,1033,2_17+1_4,1031,2_6+2_3,1032,2_18+2_12,
40013,4,丛林遗迹-简单1_13,1031,2_1+1_5,1033,2_14+4_1,1032,2_15+4_2,
40014,4,丛林遗迹-简单2_1,1002,1_1002+2_1002+2_1011,1036,2_92+2_42+2_12,1035,1_15+1_8+1_5,
40015,4,丛林遗迹-简单2_2,1034,1_20+1_11+2_9,1036,2_45+2_34+2_12,1035,2_48+2_49+1_5,
40016,4,丛林遗迹-简单2_3,1036,2_57+2_26+2_12,1035,1_17+2_107+2_16,1037,2_55+2_44+2_9,
40017,4,丛林遗迹-简单2_4,1034,1_14+1_45+2_8,1035,2_47+2_22+1_5,1036,2_51+2_28+2_12,
40018,4,丛林遗迹-简单2_5,1036,2_52+2_29+2_12,1037,2_50+1_21+1_2,1035,1_17+1_19+2_16,
40019,4,丛林遗迹-简单2_6,1035,1_16+2_21+2_16,1036,2_53+2_39+2_12,1037,2_96+2_90+1_6,
40020,4,丛林遗迹-简单2_7,1036,3_10+4_5+4_2,1034,2_46+2_36+1_6,1035,1_24+2_107+2_16,
40021,4,丛林遗迹-简单2_8,1034,1_18+1_69+1_3,1036,2_89+2_24+2_12,1035,1_20+1_11+1_5,
40022,4,丛林遗迹-简单2_9,1036,3_21+2_103+2_12,1035,3_12+2_23+2_8,1036,2_56+2_35+2_19,
40023,4,丛林遗迹-简单2_10,1034,1_51+2_36+2_8,1036,2_92+2_42+2_12,1035,1_15+1_8+1_5,
40024,4,丛林遗迹-简单2_11,1036,2_57+2_26+2_12,1035,1_22+1_8+1_5,1037,1_23+1_13+1_4,
40025,4,丛林遗迹-简单2_12,1035,2_48+2_49+1_5,1037,2_55+2_44+2_9,1036,4_10+4_4+4_2,
40026,4,丛林遗迹-简单2_13,1037,2_50+1_19+1_3,1035,1_17+2_22+2_16,1036,2_52+2_24+2_12,
40027,4,丛林遗迹-困难1_1,1005,1_1005+2_1005+2_1014+1_1011,1039,2_88+1_8+2_106,1041,1_47+1_11+2_109,
40028,4,丛林遗迹-困难1_2,1038,2_75+2_90+2_109,1040,2_80+2_26+2_34,1039,1_36+1_45+1_8,
40029,4,丛林遗迹-困难1_3,1041,1_42+1_13+2_109,1040,2_79+3_8+2_42,1039,2_94+2_49+2_22,
40030,4,丛林遗迹-困难1_4,1039,1_37+1_8+2_106,1040,2_81+2_34+2_103,1038,1_67+1_69+2_32,
40031,4,丛林遗迹-困难1_5,1041,1_71+2_90+2_109,1040,2_116+2_34+2_103,1038,2_94+2_49+2_22,
40032,4,丛林遗迹-困难1_6,1039,1_52+2_23+2_41,1040,2_76+3_8+2_38,1041,1_41+1_13+1_9,
40033,4,丛林遗迹-困难1_7,1040,2_85+2_37+2_31,1038,1_75+2_36+1_11,1039,2_84+2_49+2_105,
40034,4,丛林遗迹-困难1_8,1039,1_38+1_12+1_21,1040,4_26+4_9+4_5,1039,1_73+2_23+2_104,
40035,4,丛林遗迹-困难1_9,1040,3_29+2_42+2_38,1040,2_113+2_24+2_25,1039,1_63+2_106+2_49,
40036,4,丛林遗迹-困难1_10,1039,1_36+1_45+1_8,1040,2_73+2_43+2_109,1040,3_18+2_33+2_37,
40037,4,丛林遗迹-困难1_11,1040,4_14+4_4+1_55,1038,2_93+2_36+2_49,1039,1_26+2_21+2_22,
40038,4,丛林遗迹-困难1_12,1039,1_52+2_21+1_11,1040,2_82+2_25+2_24,1041,1_47+2_43+2_44,
40039,4,丛林遗迹-困难1_13,1040,3_30+2_38+2_42,1039,2_84+1_12+2_22,1038,1_50+2_32+2_106,
40040,4,丛林遗迹-困难1_14,1039,2_86+1_69+2_104,1040,3_19+4_4+4_5,1039,1_39+2_106+2_23,
40041,4,丛林遗迹-困难1_15,1040,4_15+4_6+4_11,1039,2_119+2_105+1_19,1039,1_36+1_45+1_8,
40042,4,丛林遗迹-困难1_16,1038,1_75+2_36+1_11,1040,2_111+2_35+2_38,1039,2_94+2_49+2_22,
40043,4,丛林遗迹-困难1_17,1040,2_115+2_35+2_38,1041,2_74+2_43+2_90,1038,2_68+1_19+2_106,
40044,4,丛林遗迹-困难1_18,1039,2_88+1_8+2_106,1040,4_19+4_4+4_5,1038,1_38+1_12+1_21,
40045,4,丛林遗迹-困难1_19,1041,1_41+1_13+1_9,1040,2_113+2_24+2_25,1039,1_37+2_108+2_49,
40046,4,丛林遗迹-困难2_1,1005,1_1005+2_1005+2_1014+1_1011,1039,2_88+2_99+2_62+2_22,1041,1_47+1_70+1_30+2_109,
40047,4,丛林遗迹-困难2_2,1039,1_36+1_78+2_141+2_22,1041,1_47+1_81+1_70+1_11,1040,2_67+3_34+2_102+2_103,
40048,4,丛林遗迹-困难2_3,1041,1_43+1_35+1_33+2_43,1039,1_26+3_16+2_58+2_21,1040,2_98+3_26+2_66+2_38,
40049,4,丛林遗迹-困难2_4,1038,2_93+1_29+1_76+2_36,1039,2_119+2_134+1_28+2_49,1040,2_79+3_23+2_66+2_38,
40050,4,丛林遗迹-困难2_5,1041,1_42+2_114+1_32+1_13,1040,2_97+3_25+2_126+2_42,1039,2_94+1_64+2_59+2_105,
40051,4,丛林遗迹-困难2_6,1039,1_73+1_77+2_134+1_8,1040,4_19+4_18+1_48+4_11,1038,1_50+1_80+2_58+2_107,
40052,4,丛林遗迹-困难2_7,1040,3_18+2_64+2_65+2_37,1041,1_71+1_72+1_70+1_11,1039,1_26+3_16+2_58+2_21,
40053,4,丛林遗迹-困难2_8,1039,2_88+2_99+1_56+2_49,1038,1_75+1_60+1_68+2_36,1040,2_71+3_27+2_64+2_33,
40054,4,丛林遗迹-困难2_9,1041,2_72+3_27+2_137+2_39,1039,2_94+1_64+2_141+1_8,1041,1_47+1_70+1_30+2_109,
40055,4,丛林遗迹-困难2_10,1039,1_36+1_56+1_28+1_21,1040,2_80+2_61+2_100+2_34,1038,1_67+1_64+1_59+1_8,
40056,4,丛林遗迹-困难2_11,1041,1_41+1_31+1_33+1_13,1039,2_88+2_99+1_56+2_49,1040,2_113+2_127+2_131+2_25,
40057,4,丛林遗迹-困难2_12,1039,2_86+2_62+2_134+1_21,1041,1_43+1_35+1_33+2_43,1040,2_79+3_23+2_66+2_38,
40058,4,丛林遗迹-困难2_13,1040,3_30+2_61+2_100+2_103,1041,1_42+1_33+2_114+2_41,1039,1_36+2_99+1_56+2_104,
40059,4,丛林遗迹-困难2_14,1038,2_68+1_34+2_141+2_22,1040,2_67+3_34+2_100+2_34,1039,1_73+1_77+2_134+1_8,
40060,4,丛林遗迹-困难2_15,1041,1_47+1_81+1_70+1_11,1040,2_78+3_27+2_65+2_37,1039,1_52+1_33+2_58+1_21,
40061,4,丛林遗迹-困难2_16,1039,2_94+1_64+2_141+1_8,1038,2_75+1_76+1_49+2_36,1040,2_116+2_117+2_61+2_34,
40062,4,丛林遗迹-困难2_17,1040,4_26+3_35+4_22+4_5,1038,1_38+1_28+1_58+1_12,1039,1_37+1_80+1_83+1_8,
40063,4,丛林遗迹-困难2_18,1039,2_119+2_134+1_28+2_49,1040,2_115+1_68+2_126+2_38,1038,2_68+1_34+2_141+2_22,
40064,4,丛林遗迹-困难2_19,1041,1_71+1_72+1_70+1_11,1039,2_84+1_28+2_134+1_21,1040,2_76+3_23+2_144+2_35,
40101,4,沙漠遗迹-简单1_1,1001,1_1001+2_1001+2_1010,1031,2_6+1_5,1032,2_7+2_12,
40102,4,沙漠遗迹-简单1_2,1032,2_5+2_12,1032,2_7+2_19,1031,2_6+2_3,
40103,4,沙漠遗迹-简单1_3,1030,1_7+2_8,1032,2_18+4_1,1031,2_1+1_5,
40104,4,沙漠遗迹-简单1_4,1032,2_13+2_20,1030,2_11+2_9,1031,1_1+2_16,
40105,4,沙漠遗迹-简单1_5,1031,2_4+2_3,1032,2_14+4_2,1032,2_15+1_4,
40106,4,沙漠遗迹-简单1_6,1032,2_17+1_6,1031,2_1+2_16,1032,2_7+2_12,
40107,4,沙漠遗迹-简单1_7,1030,2_10+2_8,1032,2_18+1_4,1031,2_2+2_19,
40108,4,沙漠遗迹-简单1_8,1032,2_7+2_12,1031,2_1+1_5,1032,2_15+1_6,
40109,4,沙漠遗迹-简单1_9,1031,1_1+2_16,1030,1_7+2_3,1032,2_14+2_20,
40110,4,沙漠遗迹-简单1_10,1032,2_5+4_1,1030,2_11+2_9,1031,2_6+1_5,
40111,4,沙漠遗迹-简单1_11,1031,2_4+2_16,1032,2_17+2_12,1032,2_13+2_20,
40112,4,沙漠遗迹-简单1_12,1032,2_17+1_4,1030,2_10+2_8,1031,2_6+1_5,
40113,4,沙漠遗迹-简单1_13,1031,2_4+2_3,1032,2_13+2_12,1031,1_1+2_16,
40114,4,沙漠遗迹-简单2_1,1001,1_1001+2_1001+2_1010,1035,2_47+1_45+2_16,1036,2_89+2_25+2_12,
40115,4,沙漠遗迹-简单2_2,1034,1_51+2_36+2_9,1036,2_53+2_44+2_12,1035,2_48+2_49+1_5,
40116,4,沙漠遗迹-简单2_3,1036,2_52+2_24+2_12,1035,1_17+1_19+2_16,1037,2_96+2_90+1_6,
40117,4,沙漠遗迹-简单2_4,1035,1_18+1_19+1_2,1036,2_56+2_35+2_19,1036,2_54+2_109+2_12,
40118,4,沙漠遗迹-简单2_5,1036,2_92+2_42+2_12,1037,2_55+2_44+2_9,1035,1_22+1_8+1_5,
40119,4,沙漠遗迹-简单2_6,1034,1_20+1_11+1_5,1035,1_15+1_8+2_16,1036,2_51+2_24+2_12,
40120,4,沙漠遗迹-简单2_7,1036,2_57+2_26+2_12,1035,1_16+2_49+2_16,1037,2_50+1_19+1_3,
40121,4,沙漠遗迹-简单2_8,1035,1_24+2_107+2_16,1036,2_45+2_34+2_12,1037,1_23+1_13+1_4,
40122,4,沙漠遗迹-简单2_9,1036,3_10+4_4+4_2,1035,2_48+2_49+1_5,1034,1_14+1_45+2_8,
40123,4,沙漠遗迹-简单2_10,1035,2_47+2_22+1_5,1036,3_21+2_103+2_12,1035,3_11+2_21+3_2,
40124,4,沙漠遗迹-简单2_11,1036,4_10+4_5+4_3,1034,1_20+1_8+2_8,1035,1_15+2_107+1_5,
40125,4,沙漠遗迹-简单2_12,1035,1_22+1_8+2_16,1036,2_89+2_24+2_12,1037,2_96+2_90+1_6,
40126,4,沙漠遗迹-简单2_13,1036,2_92+2_42+2_12,1035,1_17+2_107+2_16,1037,2_55+2_44+2_9,
40127,4,沙漠遗迹-困难1_1,1008,1_1008+2_1008+2_1017+1_1011,1039,2_86+1_8+1_69,1041,1_42+1_13+2_109,
40128,4,沙漠遗迹-困难1_2,1038,1_75+2_36+1_11,1040,2_97+2_42+2_38,1039,2_119+2_105+1_19,
40129,4,沙漠遗迹-困难1_3,1041,1_43+1_13+2_109,1040,2_76+2_25+2_31,1039,1_36+1_12+1_19,
40130,4,沙漠遗迹-困难1_4,1039,1_26+2_21+1_21,1040,2_81+2_25+2_31,1038,1_50+2_32+2_106,
40131,4,沙漠遗迹-困难1_5,1041,1_47+2_43+2_44,1040,2_70+2_33+2_38,1039,1_37+1_8+2_106,
40132,4,沙漠遗迹-困难1_6,1039,2_88+1_8+2_106,1038,2_93+2_36+2_49,1040,3_30+2_38+2_42,
40133,4,沙漠遗迹-困难1_7,1040,2_78+2_26+2_37,1039,1_36+1_45+1_8,1038,2_75+2_90+2_109,
40134,4,沙漠遗迹-困难1_8,1039,1_73+1_11+1_69,1041,1_71+2_90+2_109,1040,2_67+2_35+2_37,
40135,4,沙漠遗迹-困难1_9,1040,4_15+4_6+4_11,1039,1_36+1_12+1_19,1038,1_38+1_21+2_105,
40136,4,沙漠遗迹-困难1_10,1039,1_37+1_8+2_106,1038,1_65+1_12+1_21,1040,2_116+2_34+2_103,
40137,4,沙漠遗迹-困难1_11,1040,3_29+2_42+2_38,1038,1_63+2_106+2_49,1040,2_82+2_25+2_24,
40138,4,沙漠遗迹-困难1_12,1039,2_86+1_69+2_104,1040,2_80+2_26+2_34,1041,2_74+2_90+2_39,
40139,4,沙漠遗迹-困难1_13,1040,2_85+2_37+2_31,1039,2_84+1_12+2_22,1038,1_75+2_36+1_69,
40140,4,沙漠遗迹-困难1_14,1039,2_88+1_8+2_106,1040,2_95+2_39+2_43,1041,1_40+1_10+1_9,
40141,4,沙漠遗迹-困难1_15,1040,1_44+2_103+2_42,1039,2_86+1_69+2_104,1041,1_42+2_39+2_40,
40142,4,沙漠遗迹-困难1_16,1039,1_52+2_23+2_41,1040,2_81+2_42+2_34,1038,2_68+1_19+2_106,
40143,4,沙漠遗迹-困难1_17,1041,1_41+1_13+1_9,1040,4_14+4_4+1_55,1039,1_26+2_21+2_22,
40144,4,沙漠遗迹-困难1_18,1039,1_39+2_106+2_23,1040,2_70+2_40+2_44,1041,1_42+1_13+2_109,
40145,4,沙漠遗迹-困难1_19,1040,2_79+3_8+2_42,1038,1_63+2_106+2_49,1039,2_94+1_19+1_12,
40146,4,沙漠遗迹-困难2_1,1008,1_1008+2_1008+2_1017+1_1011,1039,2_86+1_56+1_74+1_21,1041,1_42+1_31+1_32+1_13,
40147,4,沙漠遗迹-困难2_2,1041,2_74+2_99+1_32+1_13,1039,2_88+2_140+2_62+2_104,1040,2_97+3_25+2_126+2_42,
40148,4,沙漠遗迹-困难2_3,1039,2_119+2_134+1_28+2_49,1040,4_14+4_12+4_17+1_55,1041,1_71+1_72+1_70+1_11,
40149,4,沙漠遗迹-困难2_4,1040,2_76+3_23+2_144+2_35,1038,1_63+2_114+2_141+2_41,1039,2_86+1_56+1_74+1_21,
40150,4,沙漠遗迹-困难2_5,1039,1_65+1_76+2_59+1_13,1039,2_94+1_64+2_141+1_8,1040,2_116+2_117+2_61+2_34,
40151,4,沙漠遗迹-困难2_6,1040,2_69+2_144+2_66+2_42,1039,1_36+1_78+2_141+2_22,1040,2_113+2_127+2_131+2_25,
40152,4,沙漠遗迹-困难2_7,1039,1_37+1_79+1_29+1_12,1040,3_19+4_20+4_17+1_55,1041,1_43+1_35+1_33+2_43,
40153,4,沙漠遗迹-困难2_8,1040,2_85+2_60+2_137+2_42,1038,2_68+1_34+2_141+2_22,1039,1_39+2_122+2_99+2_106,
40154,4,沙漠遗迹-困难2_9,1038,2_93+1_29+1_76+2_36,1040,2_71+2_65+2_61+2_103,1039,1_26+3_16+1_34+2_21,
40155,4,沙漠遗迹-困难2_10,1040,2_113+2_127+2_131+2_25,1041,1_47+1_70+1_30+2_109,1039,1_52+1_33+2_58+1_21,
40156,4,沙漠遗迹-困难2_11,1039,1_39+2_122+2_99+2_106,1040,2_95+2_139+2_130+2_44,1038,2_93+1_29+1_76+2_36,
40157,4,沙漠遗迹-困难2_12,1040,2_73+2_124+2_135+2_90,1039,2_84+1_28+2_134+1_21,1040,2_79+3_23+2_66+2_38,
40158,4,沙漠遗迹-困难2_13,1039,2_75+1_76+2_122+2_109,1040,2_72+3_27+2_137+2_39,1039,2_119+2_134+1_28+2_49,
40159,4,沙漠遗迹-困难2_14,1040,4_26+3_36+4_12+4_9,1039,1_38+1_28+1_58+1_12,1039,1_37+1_46+2_58+2_107,
40160,4,沙漠遗迹-困难2_15,1039,1_36+1_78+2_141+2_22,1040,2_111+2_123+2_66+2_38,1038,2_74+1_32+1_31+2_109,
40161,4,沙漠遗迹-困难2_16,1040,2_97+3_25+2_126+2_42,1041,1_42+1_33+2_114+2_41,1039,1_26+3_16+2_58+2_21,
40162,4,沙漠遗迹-困难2_17,1039,1_37+1_28+2_134+2_32,1041,1_47+1_70+1_30+2_109,1040,2_69+2_144+2_66+2_42,
40163,4,沙漠遗迹-困难2_18,1040,4_14+4_12+4_17+1_55,1039,1_73+1_77+2_134+1_8,1039,1_52+1_33+2_58+1_21,
40164,4,沙漠遗迹-困难2_19,1038,1_67+1_64+1_59+1_8,1040,2_76+3_23+2_144+2_35,1041,1_43+1_35+1_33+2_43,
40201,4,冰雪遗迹-简单1_1,1003,1_1003+2_1003+2_1012,1030,1_7+2_16,1032,2_17+2_12,
40202,4,冰雪遗迹-简单1_2,1032,2_5+2_12,1032,2_7+2_19,1031,2_6+2_3,
